pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3,benzene,eth_benzene,toluene,xylene,mp_xylene
88.48,189.21,1.2,13.3,60.78,1.31,8.05,74.36,32.46,53.77,1.01,79.98,747.7,2024-10-10 11:30:00,2.14,2.31,0.39,1.12,1.97,1.14
88.39,188.79,1.12,12.21,61.4,1.24,7.41,80.13,32.52,54.73,0.82,154.38,747.5,2024-10-10 11:45:00,2.31,0.18,0.57,1.61,1.16,0.65
87.87,187.62,1.03,11.32,61.38,1.24,6.86,82.01,33.14,51.91,0.69,147.9,747.3,2024-10-10 12:00:00,2.67,1.31,0.58,1.81,1.38,0.51
87.22,185.72,1.01,9.36,60.42,1.18,5.8,82.1,33.39,51.5,0.84,128.31,747.1,2024-10-10 12:15:00,3.02,2.46,1.09,3.02,0.93,0.51
85.14,181.69,0.93,9.46,58.09,1.06,5.79,83.32,33.49,51.49,1.05,144.97,746.9,2024-10-10 12:30:00,2.96,1.84,0.39,0.56,1.21,0.7
86.42,178.99,0.87,7.6,59.42,1.0,4.75,83.02,33.15,52.99,1.15,124.87,746.7,2024-10-10 12:45:00,3.34,1.4,0.61,3.09,1.45,1.15
95.39,174.29,0.83,7.27,58.2,0.93,4.54,80.44,33.01,53.91,1.08,139.99,746.6,2024-10-10 13:00:00,3.34,1.42,0.56,2.36,0.96,0.68
105.39,170.91,0.76,7.43,60.5,0.87,4.57,85.7,33.31,52.49,0.82,132.7,746.4,2024-10-10 13:15:00,3.38,1.82,0.43,0.5,1.13,0.85
110.39,168.47,0.89,10.69,59.04,1.01,6.41,69.29,32.77,52.92,0.48,303.05,746.2,2024-10-10 13:30:00,2.83,0.68,0.55,2.98,1.86,1.58
110.65,166.89,1.01,10.93,57.38,0.97,6.63,65.38,32.19,54.06,0.45,326.11,746.1,2024-10-10 13:45:00,2.8,1.33,0.41,2.41,1.65,0.82
107.53,164.11,1.04,11.25,53.29,0.94,6.83,62.41,31.53,58.95,0.41,307.76,746.0,2024-10-10 14:00:00,2.67,2.36,0.73,1.03,1.8,1.4
104.33,161.88,1.16,13.77,54.19,0.95,8.27,59.64,31.26,62.93,0.36,288.36,745.9,2024-10-10 14:15:00,2.25,3.93,0.48,0.92,1.1,0.77
102.12,160.28,1.16,12.73,54.35,0.92,7.71,61.66,30.98,65.38,0.31,342.44,745.8,2024-10-10 14:30:00,2.3,2.31,0.34,0.92,1.1,0.68
101.22,159.97,1.21,11.85,52.3,0.9,7.29,57.42,30.62,69.15,0.3,344.13,745.8,2024-10-10 14:45:00,2.43,3.26,0.45,0.64,0.86,0.58
99.77,158.46,1.31,11.59,47.86,0.92,7.23,52.66,30.61,71.2,0.3,322.14,745.7,2024-10-10 15:00:00,2.48,1.98,0.67,1.47,1.48,1.08
97.8,156.03,1.25,11.64,47.21,0.9,7.21,57.81,31.01,67.2,0.41,262.43,745.8,2024-10-10 15:15:00,2.26,3.26,0.25,0.58,0.83,0.51
95.56,153.73,1.13,12.2,49.08,0.9,7.41,61.9,30.86,66.52,0.25,258.38,745.6,2024-10-10 15:30:00,2.21,2.31,0.71,1.12,1.16,0.81
90.77,152.29,0.94,8.46,47.54,0.85,5.26,60.68,30.39,67.75,0.29,290.86,745.7,2024-10-10 15:45:00,2.85,2.36,0.44,3.29,1.97,1.27
86.91,150.23,0.84,6.9,45.74,0.83,4.35,56.68,30.1,68.73,0.28,296.0,745.8,2024-10-10 16:00:00,3.16,1.22,1.09,2.12,1.83,1.0
85.3,148.4,0.74,6.63,45.15,0.81,4.13,56.54,29.94,69.81,0.31,296.07,745.9,2024-10-10 16:15:00,3.17,3.51,0.55,1.1,1.71,1.31
81.46,144.19,0.77,8.1,43.93,0.85,4.93,56.22,29.78,71.45,0.27,237.2,745.9,2024-10-10 16:30:00,2.97,1.86,0.58,2.43,1.75,1.0
78.55,141.59,0.8,10.22,42.39,0.9,6.09,54.25,29.79,73.54,0.29,240.81,746.1,2024-10-10 16:45:00,2.65,0.68,0.26,2.68,1.62,1.34
77.42,140.83,0.99,13.37,41.9,1.01,7.92,47.4,29.67,75.67,0.39,272.53,746.1,2024-10-10 17:00:00,2.16,1.86,0.69,2.38,1.09,0.81
78.01,142.22,1.01,8.31,39.51,0.78,5.24,44.58,29.17,72.69,1.52,104.75,746.2,2024-10-10 17:15:00,2.77,1.33,0.45,0.62,1.7,0.87
77.34,143.31,0.67,4.96,34.97,0.63,3.18,41.67,28.86,67.73,1.21,123.05,746.4,2024-10-10 17:30:00,3.29,1.48,0.48,0.53,1.17,0.89
74.33,141.12,0.63,7.11,35.43,0.55,4.29,41.99,28.28,70.34,1.12,127.83,746.4,2024-10-10 17:45:00,2.92,1.48,0.67,2.46,1.48,1.16
72.83,135.78,0.64,6.1,35.55,0.57,3.77,41.15,28.08,71.28,0.63,146.67,746.4,2024-10-10 18:00:00,3.12,1.91,0.66,2.8,0.85,0.52
77.47,129.65,0.67,8.18,35.77,0.62,4.9,37.83,27.86,73.89,0.47,162.25,746.6,2024-10-10 18:15:00,2.84,2.49,0.69,2.19,1.06,0.74
79.66,124.89,0.81,9.94,34.54,0.63,5.95,33.82,27.66,74.19,0.32,162.56,746.8,2024-10-10 18:30:00,2.47,0.64,0.49,2.73,1.09,0.57
79.5,122.01,0.75,9.99,34.18,0.61,5.92,32.71,27.56,73.35,0.76,137.03,746.9,2024-10-10 18:45:00,2.46,4.47,0.34,2.57,1.44,0.92
76.27,119.59,0.7,7.96,33.78,0.57,4.8,33.29,27.2,76.72,1.48,128.37,747.2,2024-10-10 19:00:00,2.81,3.75,0.66,2.41,1.09,0.74
71.38,114.97,0.68,7.34,33.5,0.58,4.46,33.09,27.11,80.25,1.24,143.63,747.4,2024-10-10 19:15:00,2.86,3.54,0.39,2.31,1.43,1.13
66.74,110.91,0.75,12.29,31.47,0.63,7.15,28.65,27.55,80.29,0.53,119.44,747.4,2024-10-10 19:30:00,1.86,1.4,0.55,2.98,1.56,0.81
63.56,108.27,0.72,10.55,32.95,0.67,6.2,28.48,27.7,79.53,0.47,121.82,747.4,2024-10-10 19:45:00,2.28,3.26,0.47,2.43,1.27,0.92
60.21,106.15,0.8,9.0,33.21,0.67,5.44,29.08,27.81,78.4,0.5,138.1,747.3,2024-10-10 20:00:00,2.71,1.78,0.39,1.78,0.83,0.51
57.86,104.73,0.75,7.02,32.06,0.63,4.34,27.77,27.49,80.91,0.44,188.48,747.4,2024-10-10 20:15:00,2.94,1.76,0.41,2.49,1.14,0.82
60.68,103.73,0.79,8.43,30.78,0.68,5.13,25.59,27.3,81.52,0.48,144.94,747.4,2024-10-10 20:30:00,2.68,1.86,0.36,2.8,1.35,0.84
63.87,103.99,0.8,8.61,31.05,0.66,5.23,27.01,27.46,80.99,0.77,130.94,747.4,2024-10-10 20:45:00,2.72,2.8,1.09,2.9,0.74,0.29
63.47,104.93,0.7,7.92,29.91,0.72,4.78,26.02,27.35,81.36,0.39,164.55,747.5,2024-10-10 21:00:00,2.79,2.31,0.34,1.6,1.3,0.88
62.6,104.96,0.77,8.52,28.72,0.69,5.16,23.88,27.25,82.29,0.31,172.44,747.5,2024-10-10 21:15:00,2.67,1.78,0.58,0.64,1.64,1.34
60.81,105.64,0.96,15.51,28.82,0.71,9.03,17.5,27.01,83.85,0.43,156.97,747.5,2024-10-10 21:30:00,1.42,1.92,0.6,0.44,2.25,1.29
59.68,106.19,0.99,10.99,29.44,0.56,6.65,21.89,27.05,83.03,0.54,144.18,747.5,2024-10-10 21:45:00,2.08,1.22,0.71,0.53,1.6,0.9
57.61,106.22,0.83,8.14,27.36,0.54,5.0,21.32,26.91,84.21,0.31,137.72,747.5,2024-10-10 22:00:00,2.59,0.4,0.63,2.48,1.29,0.92
56.28,104.84,0.76,7.82,27.45,0.56,4.78,20.66,26.7,85.75,0.43,141.38,747.5,2024-10-10 22:15:00,2.75,1.62,0.71,3.09,1.37,0.86
54.22,102.9,0.71,6.58,27.4,0.51,4.08,22.93,26.83,85.61,0.59,142.14,747.4,2024-10-10 22:30:00,2.89,3.56,0.35,1.43,1.25,0.83
52.57,100.7,0.7,5.75,27.12,0.51,3.63,21.89,26.82,85.65,0.37,169.47,747.4,2024-10-10 22:45:00,3.09,1.72,0.35,2.48,1.61,1.23
50.67,98.19,0.64,8.22,25.55,0.51,4.89,21.33,26.8,85.69,0.31,156.16,747.4,2024-10-10 23:00:00,2.65,2.21,0.73,3.09,1.3,0.9
61.03,94.94,0.72,9.2,26.33,0.49,5.48,20.62,26.76,85.87,0.45,147.53,747.3,2024-10-10 23:15:00,2.44,2.87,0.34,3.29,0.93,0.58
69.41,91.76,0.69,7.57,26.61,0.51,4.59,20.16,26.79,85.68,0.51,168.24,747.1,2024-10-10 23:30:00,2.66,1.33,1.18,2.71,0.71,0.31
68.31,89.96,0.64,5.59,25.76,0.5,3.49,20.51,26.72,86.19,0.33,148.69,747.1,2024-10-10 23:45:00,3.08,2.31,0.42,2.73,1.49,1.08
65.45,88.57,0.59,3.4,25.91,0.49,2.29,21.07,26.61,86.24,0.39,160.1,747.1,2024-10-11 00:00:00,3.51,1.91,0.71,2.55,1.83,0.89
63.82,87.98,0.55,3.21,25.01,0.51,2.15,20.1,26.55,86.64,0.45,132.09,747.0,2024-10-11 00:15:00,3.58,1.22,0.82,3.24,2.14,1.31
58.54,87.68,0.55,2.28,25.74,0.47,1.66,20.07,26.43,87.18,0.43,154.24,747.0,2024-10-11 00:30:00,3.79,1.82,0.63,0.85,1.78,1.31
56.71,87.01,0.51,2.0,25.46,0.43,1.48,18.6,26.37,87.78,0.39,173.78,747.0,2024-10-11 00:45:00,3.78,1.27,0.53,2.73,1.84,0.97
56.84,85.76,0.54,2.26,23.91,0.44,1.64,17.88,26.3,88.43,0.41,145.9,747.0,2024-10-11 01:00:00,3.83,1.39,0.27,3.24,0.62,0.31
54.65,84.04,0.59,5.04,22.42,0.48,3.16,13.73,26.29,89.2,0.31,121.72,746.9,2024-10-11 01:15:00,3.29,2.21,0.36,1.12,1.33,0.87
51.94,83.19,0.55,1.92,22.72,0.45,1.47,15.43,26.07,91.07,0.49,142.53,747.0,2024-10-11 01:30:00,3.83,3.54,0.42,3.2,1.33,0.97
48.61,82.07,0.57,2.12,21.65,0.45,1.59,13.71,25.93,92.07,0.34,124.67,747.0,2024-10-11 01:45:00,3.83,1.86,0.24,0.58,0.73,0.32
45.73,80.36,0.58,4.02,20.76,0.41,2.61,11.83,25.9,92.59,0.27,100.12,746.9,2024-10-11 02:00:00,3.46,5.15,0.54,2.32,1.79,1.25
43.35,79.33,0.64,7.35,20.73,0.48,4.43,10.53,25.81,92.53,0.37,121.13,746.9,2024-10-11 02:15:00,2.83,0.51,0.26,2.41,0.72,0.4
40.93,78.56,0.68,6.04,21.28,0.47,3.77,10.98,25.9,92.07,0.31,142.87,746.8,2024-10-11 02:30:00,3.13,1.97,0.39,1.43,1.61,0.86
39.42,78.02,0.69,5.39,21.81,0.45,3.43,11.85,25.9,91.89,0.34,129.07,746.8,2024-10-11 02:45:00,3.22,0.35,0.42,2.53,0.54,0.14
38.31,78.35,0.66,5.58,21.38,0.48,3.5,11.19,25.92,91.74,0.26,172.7,746.8,2024-10-11 03:00:00,3.16,1.92,0.71,2.71,0.99,0.59
37.33,78.59,0.68,5.99,20.55,0.44,3.74,10.75,25.95,91.81,0.33,183.72,746.8,2024-10-11 03:15:00,3.06,1.31,0.57,2.73,1.25,0.82
37.11,78.91,0.7,4.75,20.52,0.43,3.1,10.95,25.9,91.97,0.27,170.8,746.8,2024-10-11 03:30:00,3.36,3.93,0.59,3.27,1.01,0.68
36.19,78.72,0.72,5.93,20.15,0.47,3.74,10.12,25.89,92.27,0.35,198.81,746.9,2024-10-11 03:45:00,3.06,0.62,0.42,2.83,1.57,0.82
36.39,78.0,0.73,4.87,20.11,0.49,3.18,10.21,25.88,92.65,0.27,207.84,747.0,2024-10-11 04:00:00,3.39,0.79,0.5,3.24,1.26,0.81
38.3,78.64,0.73,5.06,19.26,0.5,3.28,9.2,25.86,92.83,0.33,175.11,747.1,2024-10-11 04:15:00,3.23,2.31,0.6,2.49,1.91,1.08
38.2,79.29,0.68,4.62,19.41,0.51,3.01,8.88,25.81,93.1,0.36,156.17,747.2,2024-10-11 04:30:00,3.34,2.31,0.39,2.41,1.11,0.83
38.3,80.74,0.78,6.39,18.83,0.52,4.03,7.33,25.8,93.55,0.29,129.13,747.3,2024-10-11 04:45:00,3.05,1.41,0.58,2.73,0.74,0.33
39.13,81.64,0.76,6.38,18.34,0.52,4.01,7.14,25.79,93.92,0.3,168.29,747.3,2024-10-11 05:00:00,2.99,1.8,0.34,2.32,1.71,1.31
40.27,83.54,0.86,6.84,19.75,0.51,4.34,6.43,25.8,93.85,0.32,158.1,747.4,2024-10-11 05:15:00,2.93,3.26,0.66,2.55,1.97,1.58
41.32,85.85,0.97,9.0,18.34,0.58,5.58,3.94,25.74,94.11,0.31,182.83,747.6,2024-10-11 05:30:00,2.56,3.75,0.67,2.42,1.01,0.73
41.8,88.38,1.3,11.09,18.61,0.62,6.96,3.52,25.7,94.59,0.28,187.62,747.7,2024-10-11 05:45:00,2.12,1.93,0.3,3.09,1.1,0.82
44.03,93.82,1.42,9.82,19.9,0.61,6.38,4.47,25.74,94.31,0.29,170.9,747.9,2024-10-11 06:00:00,2.34,1.4,1.09,0.64,1.99,1.07
47.3,99.48,1.58,9.7,20.6,0.59,6.44,5.7,25.88,93.61,0.5,151.26,748.2,2024-10-11 06:15:00,2.44,0.64,0.67,2.58,1.88,0.92
50.25,104.03,1.26,5.5,22.25,0.6,3.95,8.12,26.08,91.81,0.59,141.37,748.2,2024-10-11 06:30:00,3.15,1.97,0.42,3.21,1.29,0.87
53.33,107.9,1.24,5.03,23.16,0.55,3.68,8.9,26.3,90.49,0.5,146.32,748.4,2024-10-11 06:45:00,3.24,3.56,0.63,3.02,1.3,0.97
56.3,110.59,1.31,5.4,22.08,0.59,3.94,8.39,26.6,89.09,0.35,140.1,748.6,2024-10-11 07:00:00,3.27,3.26,0.65,0.92,1.29,0.92
59.75,112.34,1.2,5.14,23.0,0.62,3.71,8.84,26.84,87.93,0.3,150.8,748.8,2024-10-11 07:15:00,3.32,2.31,0.25,0.92,1.2,0.85
62.48,114.01,1.16,4.34,23.37,0.63,3.25,8.98,27.16,86.79,0.44,135.93,749.0,2024-10-11 07:30:00,3.53,5.15,0.39,2.6,1.09,0.8
63.24,115.17,1.25,4.91,23.92,0.62,3.63,9.54,27.49,85.18,0.37,155.64,749.0,2024-10-11 07:45:00,3.47,1.71,0.61,2.47,1.23,0.4
63.57,115.71,1.26,5.54,25.57,0.65,3.97,11.03,27.86,82.71,0.34,144.64,749.1,2024-10-11 08:00:00,3.31,0.56,0.98,3.09,1.99,1.07
64.07,116.01,1.66,7.92,27.37,0.67,5.56,12.88,28.32,80.6,0.54,119.34,749.2,2024-10-11 08:15:00,2.9,1.97,0.41,2.82,1.09,0.8
66.11,118.08,1.71,9.33,28.65,0.78,6.35,15.64,28.57,78.95,0.67,142.62,749.3,2024-10-11 08:30:00,2.65,2.36,0.66,2.46,1.24,0.92
69.72,123.36,1.89,11.54,31.16,0.96,7.67,17.84,29.1,77.9,0.41,108.05,749.2,2024-10-11 08:45:00,2.51,5.15,0.26,2.31,1.08,0.76
79.1,129.98,1.93,12.86,33.71,1.43,8.41,19.69,29.85,73.09,0.38,67.35,749.2,2024-10-11 09:00:00,2.33,0.68,0.58,2.63,1.3,0.98
94.11,137.66,1.76,11.77,36.82,1.44,7.69,26.91,30.19,69.27,0.36,82.26,749.2,2024-10-11 09:15:00,2.39,0.18,0.35,2.72,1.35,0.81
102.53,145.35,1.39,9.41,38.72,1.23,6.14,29.79,30.69,67.57,0.39,160.56,749.1,2024-10-11 09:30:00,2.92,3.12,0.71,0.58,1.65,0.97
104.31,152.1,1.08,7.44,41.92,1.07,4.84,36.28,30.96,65.74,0.64,116.18,749.0,2024-10-11 09:45:00,3.14,5.15,0.58,2.42,0.69,0.31
104.79,156.46,0.97,7.3,41.42,1.02,4.67,36.77,31.63,62.04,0.45,107.74,748.9,2024-10-11 10:00:00,3.32,0.31,1.18,1.81,1.66,0.83
105.45,159.53,0.89,6.22,44.67,0.91,4.03,44.7,32.05,59.71,0.48,68.74,748.7,2024-10-11 10:15:00,3.41,1.93,0.41,2.49,0.96,0.51
104.08,161.44,0.82,5.96,46.54,0.98,3.84,48.47,32.46,56.69,0.44,134.73,748.5,2024-10-11 10:30:00,3.62,0.62,0.39,2.71,1.66,1.34
101.5,163.16,0.75,5.66,51.42,0.88,3.62,53.93,32.93,55.04,0.45,118.13,748.4,2024-10-11 10:45:00,3.52,0.56,0.82,2.39,2.01,1.18
100.49,164.18,0.66,6.26,52.79,0.89,3.87,57.73,32.47,55.75,0.54,199.77,748.2,2024-10-11 11:00:00,3.44,2.87,0.42,3.02,1.47,1.02
100.65,165.23,0.75,7.38,55.36,0.8,4.54,56.92,32.84,52.97,0.31,284.15,748.0,2024-10-11 11:15:00,3.14,4.29,0.56,0.64,1.17,0.74
101.3,166.82,0.75,7.28,55.72,0.79,4.48,61.41,33.01,53.19,0.47,122.74,747.8,2024-10-11 11:30:00,3.05,1.71,1.18,2.41,1.5,1.18
101.56,167.24,0.75,7.81,58.26,0.81,4.76,64.99,33.35,52.6,0.47,65.42,747.6,2024-10-11 11:45:00,3.11,2.76,0.3,2.69,1.16,0.7
102.46,167.23,0.79,8.11,57.31,0.84,4.96,65.29,33.82,51.47,0.38,199.81,747.4,2024-10-11 12:00:00,3.04,1.76,0.47,2.41,1.26,0.85
103.66,169.39,0.81,8.14,60.24,0.89,4.99,74.46,33.82,50.71,0.45,92.27,747.2,2024-10-11 12:15:00,3.11,1.39,0.58,1.81,1.62,1.34
108.71,171.58,0.84,9.15,67.33,1.08,5.55,87.58,33.13,53.74,0.89,163.67,747.0,2024-10-11 12:30:00,2.79,1.22,0.67,2.31,1.71,1.25
116.01,175.36,0.85,10.52,66.91,1.26,6.29,92.78,33.3,53.81,1.15,134.25,746.7,2024-10-11 12:45:00,2.57,4.29,0.56,2.43,1.22,0.83
120.27,180.31,0.81,11.18,69.93,1.29,6.61,91.6,32.92,55.12,0.65,80.62,746.5,2024-10-11 13:00:00,2.4,3.78,0.24,2.83,1.14,0.74
121.99,184.61,0.82,10.37,69.87,1.24,6.18,91.46,33.22,53.58,0.68,130.46,746.2,2024-10-11 13:15:00,2.58,1.6,0.39,0.98,1.34,0.82
122.69,189.04,0.83,9.29,66.18,1.23,5.62,86.19,33.4,54.24,0.41,109.55,746.0,2024-10-11 13:30:00,2.83,3.56,0.66,2.31,1.23,0.88
123.18,192.57,0.8,6.91,63.52,1.02,4.33,77.87,33.28,53.87,0.46,154.63,745.9,2024-10-11 13:45:00,3.21,3.54,0.44,3.27,1.2,0.9
123.66,195.51,0.79,6.48,65.45,1.04,4.09,80.27,33.26,55.57,0.61,156.08,745.8,2024-10-11 14:00:00,3.38,3.15,0.42,3.24,1.07,0.68
123.94,197.64,0.81,5.76,64.48,0.98,3.72,81.21,32.97,56.86,0.89,69.03,745.7,2024-10-11 14:15:00,3.37,0.74,0.39,2.41,1.69,1.4
124.09,197.47,0.75,5.52,65.68,0.88,3.55,87.75,32.69,57.41,1.12,117.55,745.6,2024-10-11 14:30:00,3.38,0.68,0.25,2.75,1.25,0.8
123.93,197.41,0.76,7.5,67.87,0.85,4.61,87.85,32.49,60.17,0.67,140.4,745.6,2024-10-11 14:45:00,3.08,2.46,0.36,3.36,1.04,0.76
124.0,197.63,0.82,5.85,54.44,0.75,3.78,59.96,32.09,61.89,0.27,262.38,745.6,2024-10-11 15:00:00,3.29,1.86,0.47,2.48,1.03,0.68
123.58,196.67,0.78,5.59,48.4,0.71,3.61,51.03,31.91,63.4,0.28,235.12,745.6,2024-10-11 15:15:00,3.34,1.6,1.18,2.19,1.61,1.23
121.25,193.15,0.83,5.77,47.29,0.72,3.74,50.04,31.78,64.6,0.3,150.94,745.6,2024-10-11 15:30:00,3.35,0.64,0.34,1.65,1.45,1.07
117.0,188.83,0.99,6.09,49.99,0.69,4.04,50.28,31.51,65.95,0.31,126.56,745.7,2024-10-11 15:45:00,3.23,1.91,0.34,2.42,1.36,1.08
113.26,185.68,0.95,6.74,49.25,0.76,4.36,51.01,31.01,67.81,0.23,48.6,745.8,2024-10-11 16:00:00,3.07,0.32,0.41,2.8,0.97,0.57
112.1,183.86,1.13,7.54,49.17,0.78,4.93,49.8,30.75,69.37,0.27,213.79,745.8,2024-10-11 16:15:00,3.0,2.53,0.44,1.72,1.02,0.51
110.45,179.95,1.27,8.34,47.48,0.82,5.47,49.2,30.46,70.43,0.32,207.0,745.8,2024-10-11 16:30:00,2.8,1.06,0.43,2.57,1.02,0.74
112.13,177.73,1.33,9.09,46.46,0.83,5.92,45.93,30.13,71.55,0.35,207.0,745.9,2024-10-11 16:45:00,2.61,3.75,0.56,0.56,1.78,1.34
119.09,175.92,1.36,9.44,44.33,0.84,6.13,43.54,29.79,72.71,0.33,207.0,745.9,2024-10-11 17:00:00,2.54,1.86,1.09,2.38,1.58,1.25
126.63,174.49,1.37,10.76,42.46,0.8,6.84,41.27,29.41,73.65,0.32,207.0,745.9,2024-10-11 17:15:00,2.31,3.12,0.66,0.96,1.65,1.32
137.89,172.63,1.45,10.04,44.62,0.78,6.52,44.3,29.12,74.04,0.34,207.0,745.9,2024-10-11 17:30:00,2.3,1.7,0.39,1.43,1.33,1.01
141.34,170.96,1.54,10.68,42.84,0.77,6.93,41.07,28.99,76.01,0.3,207.0,746.0,2024-10-11 17:45:00,2.28,4.47,0.39,2.78,0.73,0.29
140.05,169.77,1.62,12.17,42.23,0.83,7.79,39.11,28.95,76.71,0.28,207.0,746.1,2024-10-11 18:00:00,2.03,3.27,0.39,2.31,0.65,0.37
136.73,169.31,1.74,14.39,41.5,0.91,9.07,36.71,28.79,76.89,0.34,207.0,746.2,2024-10-11 18:15:00,1.62,0.68,0.29,0.6,1.66,1.23
132.92,170.86,1.82,15.3,41.64,1.02,9.62,34.22,28.65,77.41,0.32,207.0,746.3,2024-10-11 18:30:00,1.44,1.4,0.61,1.12,0.9,0.51
128.58,173.99,1.88,15.96,42.0,1.07,10.02,36.18,28.6,76.76,0.32,207.0,746.4,2024-10-11 18:45:00,1.23,0.12,0.58,0.6,1.59,1.23
125.16,175.85,2.08,17.62,39.03,1.08,11.06,27.07,28.63,80.02,0.36,186.42,746.4,2024-10-11 19:00:00,0.98,0.35,0.34,2.06,0.89,0.51
123.77,179.46,2.57,23.25,40.87,1.42,14.46,17.9,28.56,82.57,0.26,185.98,746.6,2024-10-11 19:15:00,0.22,2.49,1.02,2.06,0.57,0.29
124.26,187.01,2.46,20.39,39.09,1.39,12.85,21.53,28.59,84.05,0.31,35.0,746.7,2024-10-11 19:30:00,0.59,2.6,0.4,2.31,1.16,0.84
125.89,193.81,2.4,20.1,38.67,1.44,12.64,23.32,28.58,84.66,0.29,35.0,746.8,2024-10-11 19:45:00,0.59,0.79,0.67,1.88,1.1,0.82
129.66,200.09,2.21,18.45,38.68,1.4,11.61,25.12,28.57,84.11,0.34,71.05,747.0,2024-10-11 20:00:00,0.75,1.33,0.47,0.92,1.04,0.76
132.72,206.57,2.2,19.25,37.35,1.51,12.03,23.27,28.57,84.95,0.24,201.01,747.1,2024-10-11 20:15:00,0.69,1.51,0.35,3.36,1.43,1.13
133.61,208.45,2.19,18.34,36.93,1.49,11.54,24.51,28.5,84.68,0.29,59.17,747.3,2024-10-11 20:30:00,0.83,0.64,0.41,2.49,1.54,1.25
134.76,213.21,2.13,15.77,36.46,1.37,10.12,25.11,28.51,85.53,0.27,102.0,747.4,2024-10-11 20:45:00,1.16,0.31,0.56,2.82,1.42,1.07
136.18,217.18,1.87,10.15,35.3,1.19,6.92,26.5,28.53,87.49,0.39,90.29,747.4,2024-10-11 21:00:00,2.05,1.7,0.38,3.17,1.74,1.27
135.59,219.29,1.57,8.66,35.68,1.05,5.88,26.35,28.33,88.31,0.39,106.33,747.5,2024-10-11 21:15:00,2.27,2.31,1.3,0.44,1.21,0.86
135.13,220.37,1.47,9.15,33.74,1.06,6.06,23.12,28.13,89.45,0.27,144.13,747.5,2024-10-11 21:30:00,2.12,0.62,1.02,0.5,1.43,0.97
133.63,220.3,1.62,11.17,33.97,1.05,7.26,19.78,28.01,90.28,0.31,139.8,747.5,2024-10-11 21:45:00,1.85,0.74,0.61,0.85,1.16,0.82
134.17,221.12,1.49,11.23,31.42,1.1,7.18,18.77,27.96,91.13,0.34,146.31,747.5,2024-10-11 22:00:00,1.79,2.87,0.39,0.92,1.24,0.83
134.94,220.44,1.47,11.63,30.4,1.1,7.38,16.28,27.91,91.83,0.38,152.27,747.5,2024-10-11 22:15:00,1.73,1.59,0.47,0.56,1.31,0.86
134.28,220.29,1.44,10.03,28.96,1.1,6.51,16.69,27.81,92.38,0.44,156.69,747.5,2024-10-11 22:30:00,2.1,1.22,0.53,1.65,1.25,0.8
133.58,220.51,1.41,8.94,28.73,1.12,5.9,15.3,27.79,92.94,0.33,137.61,747.6,2024-10-11 22:45:00,2.29,3.15,0.5,2.38,1.6,0.74
132.45,220.62,1.37,7.51,27.64,1.06,5.11,13.69,27.71,93.31,0.29,102.98,747.7,2024-10-11 23:00:00,2.49,3.15,0.41,2.41,1.05,0.77
129.76,220.31,1.34,8.56,27.68,1.1,5.64,11.83,27.69,93.79,0.3,328.77,747.7,2024-10-11 23:15:00,2.41,1.39,0.4,1.65,1.19,0.85
128.56,220.1,1.41,9.06,28.16,1.14,5.97,10.51,27.55,94.07,0.24,136.53,747.6,2024-10-11 23:30:00,2.23,1.72,1.09,2.57,1.26,0.97
126.76,220.1,1.37,9.55,26.75,1.17,6.19,10.93,27.36,94.53,0.29,202.61,747.7,2024-10-11 23:45:00,2.23,3.54,0.41,1.47,1.45,1.0
124.1,221.1,1.46,9.15,25.76,1.17,6.05,11.13,27.3,94.81,0.33,236.11,747.6,2024-10-12 00:00:00,2.24,1.39,0.65,0.6,1.52,1.13
123.93,221.01,1.4,8.58,26.82,1.16,5.7,12.57,27.23,94.58,0.28,75.48,747.5,2024-10-12 00:15:00,2.33,2.46,0.6,0.85,1.68,1.28
123.21,218.95,1.38,7.3,26.48,1.12,5.0,12.87,27.2,94.12,0.27,257.8,747.5,2024-10-12 00:30:00,2.65,1.93,0.29,2.9,1.65,1.25
122.62,216.29,1.28,7.33,27.37,1.03,4.94,13.49,27.16,94.26,0.32,257.4,747.5,2024-10-12 00:45:00,2.61,5.15,0.57,2.36,1.22,0.3
123.79,212.81,1.25,6.31,28.45,0.99,4.37,16.44,27.16,93.65,0.32,224.29,747.4,2024-10-12 01:00:00,2.84,2.36,0.27,2.72,1.25,0.57
123.82,209.12,1.2,6.77,27.46,0.97,4.58,16.36,27.27,93.33,0.3,166.0,747.4,2024-10-12 01:15:00,2.64,1.41,0.57,1.72,1.06,0.73
122.51,204.55,1.21,7.28,27.43,0.92,4.86,16.08,27.41,92.59,0.3,166.0,747.4,2024-10-12 01:30:00,2.64,3.12,0.24,0.76,1.66,0.8
119.99,198.52,1.16,5.37,27.51,0.84,3.8,17.66,27.64,91.17,0.32,268.7,747.5,2024-10-12 01:45:00,2.95,1.4,0.39,2.9,1.42,0.96
118.17,192.21,1.14,6.44,25.84,0.91,4.35,15.13,27.71,91.38,0.29,187.52,747.6,2024-10-12 02:00:00,2.76,3.93,0.57,2.78,1.93,1.01
115.74,187.39,1.07,5.58,26.72,0.92,3.84,16.22,27.66,91.18,0.3,146.22,747.5,2024-10-12 02:15:00,2.92,1.62,0.63,1.65,1.23,0.83
