pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
59.82,103.4,0.2,22.75,123.25,5.75,8.9,10.38,2024-02-21 11:45:00
37.27,90.82,0.44,21.2,122.53,6.16,8.52,12.19,2024-02-21 12:00:00
37.27,90.82,0.21,16.16,121.35,6.22,5.03,12.99,2024-02-21 12:15:00
37.27,90.82,,12.74,122.05,5.54,4.04,13.9,2024-02-21 12:30:00
36.67,89.67,,10.94,122.19,5.79,3.01,12.41,2024-02-21 12:45:00
28.22,73.53,0.1,10.03,121.37,6.31,2.07,15.11,2024-02-21 13:00:00
28.22,73.53,,12.5,121.4,6.32,2.27,16.55,2024-02-21 13:15:00
28.22,73.53,0.08,12.24,121.46,5.68,3.9,16.4,2024-02-21 13:30:00
28.56,72.86,0.04,12.08,122.07,5.84,2.67,15.77,2024-02-21 13:45:00
33.38,63.51,0.14,11.67,120.78,6.0,2.38,15.64,2024-02-21 14:00:00
33.38,63.51,,11.82,121.4,5.94,2.86,19.16,2024-02-21 14:15:00
33.38,63.51,0.12,13.33,119.76,5.28,2.91,19.57,2024-02-21 14:30:00
60.32,88.35,0.04,14.0,121.33,4.37,2.09,44.32,2024-02-21 15:45:00
3.05,74.38,0.05,12.01,120.95,4.27,2.91,45.88,2024-02-21 16:00:00
3.05,74.38,,11.14,119.21,3.92,2.22,47.78,2024-02-21 16:15:00
3.05,74.38,,10.59,120.65,3.28,1.77,42.95,2024-02-21 16:30:00
4.59,76.26,0.1,13.38,121.65,3.77,3.05,22.81,2024-02-21 16:45:00
26.1,102.57,0.01,11.29,120.65,3.42,1.2,27.16,2024-02-21 17:00:00
26.1,102.57,0.06,12.66,120.59,4.18,3.55,26.4,2024-02-21 17:15:00
26.1,102.57,,10.41,120.11,4.22,1.47,23.15,2024-02-21 17:30:00
28.0,105.11,0.04,9.4,120.78,3.9,2.0,22.67,2024-02-21 17:45:00
54.67,140.61,0.13,11.97,120.62,4.22,2.49,23.92,2024-02-21 18:00:00
54.67,140.61,0.05,11.27,121.01,3.68,3.43,17.97,2024-02-21 18:15:00
54.67,140.61,0.06,10.49,122.01,3.52,2.74,14.85,2024-02-21 18:30:00
57.56,147.25,0.26,17.6,122.36,3.87,6.43,8.06,2024-02-21 18:45:00
98.06,240.26,0.03,20.09,122.75,3.0,6.42,10.54,2024-02-21 19:00:00
98.06,240.26,0.2,22.05,122.63,3.73,8.57,3.51,2024-02-21 19:15:00
98.06,240.26,0.31,24.06,120.38,4.59,9.28,8.7,2024-02-21 19:30:00
96.15,235.21,0.38,22.39,120.61,4.43,9.06,9.89,2024-02-21 19:45:00
69.48,164.46,0.57,23.82,120.48,4.3,9.71,12.98,2024-02-21 20:00:00
69.48,164.46,0.31,26.81,121.44,4.68,11.21,8.65,2024-02-21 20:15:00
69.48,164.46,0.83,34.04,121.21,5.15,15.87,10.44,2024-02-21 20:30:00
68.57,164.79,0.68,36.9,93.21,5.31,17.23,8.24,2024-02-21 20:45:00
55.82,169.36,0.96,40.83,15.94,5.63,18.97,11.76,2024-02-21 21:00:00
55.82,169.36,0.77,40.81,14.82,5.03,18.4,10.54,2024-02-21 21:15:00
55.82,169.36,1.14,45.17,16.46,5.54,22.15,12.38,2024-02-21 21:30:00
55.53,168.94,2.6,53.4,16.33,5.49,27.97,6.48,2024-02-21 21:45:00
51.5,163.1,1.42,60.94,16.02,4.87,30.73,9.98,2024-02-21 22:00:00
51.5,163.1,2.13,69.86,17.41,5.28,35.9,6.71,2024-02-21 22:15:00
51.5,163.1,3.45,80.84,16.69,4.74,43.17,9.18,2024-02-21 22:30:00
51.38,163.13,3.72,92.31,16.97,5.47,48.98,6.05,2024-02-21 22:45:00
49.65,163.62,6.18,103.04,16.67,4.91,56.4,9.58,2024-02-21 23:00:00
49.65,163.62,5.67,107.29,15.53,5.25,58.13,7.39,2024-02-21 23:15:00
49.65,163.62,5.83,113.6,16.2,5.02,61.44,8.62,2024-02-21 23:30:00
49.51,162.37,4.64,118.94,15.76,5.34,63.18,7.29,2024-02-21 23:45:00
47.59,144.85,8.23,126.83,17.62,5.64,70.0,7.85,2024-02-22 00:00:00
47.59,144.85,8.52,135.71,15.92,5.14,74.67,9.46,2024-02-22 00:15:00
47.59,144.85,7.58,139.32,15.97,5.48,75.72,7.66,2024-02-22 00:30:00
47.11,144.71,9.96,140.89,15.35,6.35,78.41,8.43,2024-02-22 00:45:00
40.43,142.73,9.82,151.36,16.79,4.6,83.54,10.34,2024-02-22 01:00:00
40.43,142.73,10.28,157.41,16.68,5.74,86.93,3.43,2024-02-22 01:15:00
40.43,142.73,11.65,161.48,14.99,5.91,90.06,5.78,2024-02-22 01:30:00
41.12,142.46,13.11,170.03,14.77,5.88,95.5,9.2,2024-02-22 01:45:00
50.78,138.71,12.56,176.76,16.92,5.85,98.43,9.54,2024-02-22 02:00:00
50.78,138.71,13.97,179.3,15.46,5.49,100.83,12.63,2024-02-22 02:15:00
50.78,138.71,14.03,179.84,16.39,5.91,101.14,7.67,2024-02-22 02:30:00
50.47,139.11,13.09,184.67,17.27,5.22,102.8,20.28,2024-02-22 02:45:00
46.1,144.75,16.07,192.76,15.87,5.89,109.24,2.47,2024-02-22 03:00:00
46.1,144.75,17.97,198.24,14.55,5.87,113.5,4.52,2024-02-22 03:15:00
46.1,144.75,17.14,205.48,14.59,6.64,116.45,5.82,2024-02-22 03:30:00
46.0,145.45,18.62,212.43,13.45,6.87,121.12,12.52,2024-02-22 03:45:00
44.66,155.29,17.0,208.8,14.62,5.33,118.0,22.33,2024-02-22 04:00:00
44.66,155.29,16.87,211.61,15.95,6.68,119.3,0.69,2024-02-22 04:15:00
44.66,155.29,18.68,217.42,15.67,5.85,123.66,3.27,2024-02-22 04:30:00
45.39,155.45,19.29,223.73,13.63,6.55,127.29,7.49,2024-02-22 04:45:00
55.58,157.72,19.24,223.79,15.13,6.6,127.29,7.13,2024-02-22 05:00:00
55.58,157.72,19.05,222.97,15.41,6.82,126.73,12.28,2024-02-22 05:15:00
55.58,157.72,16.79,214.1,14.85,5.93,120.48,7.94,2024-02-22 05:30:00
55.3,157.03,15.36,200.01,16.03,5.91,112.29,19.19,2024-02-22 05:45:00
51.41,147.42,12.78,194.95,15.86,5.61,107.7,4.47,2024-02-22 06:00:00
51.41,147.42,14.02,189.38,15.92,5.76,105.9,2.49,2024-02-22 06:15:00
51.41,147.42,14.37,182.12,15.95,6.21,102.56,4.55,2024-02-22 06:30:00
50.7,146.29,13.95,176.81,14.7,6.39,99.56,8.46,2024-02-22 06:45:00
40.76,130.49,12.82,168.98,14.58,6.13,94.74,8.44,2024-02-22 07:00:00
40.76,130.49,11.42,160.27,15.43,5.64,89.27,10.77,2024-02-22 07:15:00
40.76,130.49,10.48,151.74,14.5,6.02,84.25,6.62,2024-02-22 07:30:00
40.98,130.26,9.62,143.2,15.22,5.01,79.29,19.25,2024-02-22 07:45:00
44.13,127.01,6.61,127.29,14.9,5.28,68.93,0.1,2024-02-22 08:00:00
44.13,127.01,6.69,120.94,15.7,5.01,65.82,3.0,2024-02-22 08:15:00
44.13,127.01,5.72,107.17,16.18,5.89,58.16,6.59,2024-02-22 08:30:00
44.48,128.56,5.35,98.17,15.61,5.26,53.32,8.18,2024-02-22 08:45:00
49.43,150.33,2.69,87.08,13.13,5.71,45.57,7.87,2024-02-22 09:00:00
49.43,150.33,2.26,62.76,14.02,4.75,32.44,11.63,2024-02-22 09:15:00
49.43,150.33,1.35,54.0,13.36,4.91,26.63,5.64,2024-02-22 09:30:00
48.18,145.94,0.78,40.54,14.99,5.05,19.13,5.99,2024-02-22 09:45:00
30.61,84.5,1.09,30.4,13.6,5.08,14.62,8.32,2024-02-22 10:00:00
30.61,84.5,0.81,25.26,14.65,5.15,11.76,9.51,2024-02-22 10:15:00
30.61,84.5,0.34,23.22,13.02,5.37,8.51,9.82,2024-02-22 10:30:00
30.39,83.71,0.33,15.1,14.33,4.89,5.15,12.92,2024-02-22 10:45:00
27.24,72.72,0.12,13.51,13.39,4.78,1.86,11.89,2024-02-22 11:00:00
27.24,72.72,0.35,12.51,14.66,4.37,4.92,8.5,2024-02-22 11:15:00
27.24,72.72,0.03,9.65,13.12,6.1,1.06,11.21,2024-02-22 11:30:00
27.54,71.98,0.05,12.33,12.47,5.99,3.33,18.88,2024-02-22 11:45:00
31.68,61.61,0.03,11.34,13.82,6.37,2.33,21.7,2024-02-22 12:00:00
31.68,61.61,,11.67,14.4,5.99,2.69,22.27,2024-02-22 12:15:00
31.68,61.61,0.05,12.28,12.27,6.69,2.4,23.5,2024-02-22 12:30:00
30.59,61.84,0.06,11.5,13.75,6.67,2.24,22.84,2024-02-22 12:45:00
15.36,65.06,,10.91,13.51,6.32,1.81,25.66,2024-02-22 13:00:00
15.36,65.06,,12.06,12.98,6.21,2.48,31.34,2024-02-22 13:15:00
15.36,65.06,,10.34,14.59,5.94,1.94,21.91,2024-02-22 13:30:00
16.03,65.28,,11.76,14.05,5.91,1.73,22.96,2024-02-22 13:45:00
25.4,68.39,0.04,10.79,13.25,6.1,2.15,27.18,2024-02-22 14:00:00
25.4,68.39,0.02,11.62,12.85,5.84,2.23,34.1,2024-02-22 14:15:00
25.4,68.39,0.03,12.11,14.43,4.92,2.38,24.93,2024-02-22 14:30:00
25.75,69.14,,11.93,15.05,6.11,2.2,19.15,2024-02-22 14:45:00
30.64,79.69,,12.2,14.07,6.45,2.35,23.71,2024-02-22 15:00:00
30.64,79.69,0.07,11.25,13.43,6.49,2.25,29.66,2024-02-22 15:15:00
30.64,79.69,0.09,11.77,14.54,5.21,2.44,32.16,2024-02-22 15:30:00
30.11,79.68,0.04,10.56,14.71,5.29,2.35,20.1,2024-02-22 15:45:00
22.63,79.52,0.04,11.4,15.0,4.97,2.18,21.06,2024-02-22 16:00:00
22.63,79.52,,14.0,15.45,5.49,2.9,18.92,2024-02-22 16:15:00
22.63,79.52,,11.88,16.23,4.77,2.6,20.55,2024-02-22 16:30:00
23.4,80.19,,11.14,16.39,5.64,2.1,18.43,2024-02-22 16:45:00
34.24,89.55,0.16,9.99,14.44,5.24,2.43,21.63,2024-02-22 17:00:00
34.24,89.55,,11.53,14.81,4.92,2.07,18.66,2024-02-22 17:15:00
34.24,89.55,0.04,10.06,14.57,5.51,2.15,18.82,2024-02-22 17:30:00
34.68,90.64,0.29,12.22,14.36,5.4,3.71,14.68,2024-02-22 17:45:00
40.88,105.95,0.02,11.9,15.62,5.56,2.21,14.37,2024-02-22 18:00:00
40.88,105.95,0.09,11.46,15.21,5.0,2.83,14.77,2024-02-22 18:15:00
40.88,105.95,0.09,12.56,14.99,5.49,2.97,13.91,2024-02-22 18:30:00
40.86,106.32,0.24,15.35,18.45,5.37,5.1,9.47,2024-02-22 18:45:00
40.64,111.48,0.11,18.55,15.15,5.2,6.71,10.18,2024-02-22 19:00:00
40.64,111.48,0.32,21.86,16.05,4.9,8.14,10.35,2024-02-22 19:15:00
40.64,111.48,0.37,24.33,17.34,4.79,9.53,8.34,2024-02-22 19:30:00
40.14,109.44,0.71,26.65,16.28,5.71,11.42,8.4,2024-02-22 19:45:00
33.12,80.84,0.38,28.94,15.03,4.51,12.27,8.31,2024-02-22 20:00:00
33.12,80.84,,35.57,16.91,4.74,14.73,9.97,2024-02-22 20:15:00
33.12,80.84,0.79,36.14,17.52,5.15,16.4,7.06,2024-02-22 20:30:00
32.84,80.64,0.99,36.64,16.33,4.98,17.48,8.51,2024-02-22 20:45:00
28.87,77.85,0.88,42.86,15.75,5.29,20.96,6.74,2024-02-22 21:00:00
28.87,77.85,0.94,48.01,17.23,5.08,23.53,10.63,2024-02-22 21:15:00
28.87,77.85,2.0,52.66,15.98,4.92,27.29,7.94,2024-02-22 21:30:00
28.1,78.8,1.55,57.29,15.15,6.04,28.89,8.55,2024-02-22 21:45:00
17.26,92.17,2.72,59.91,15.51,5.52,31.34,6.82,2024-02-22 22:00:00
17.26,92.17,1.54,68.07,15.0,5.17,34.68,9.07,2024-02-22 22:15:00
17.26,92.17,3.18,76.4,14.32,5.53,40.25,5.83,2024-02-22 22:30:00
17.6,90.74,1.76,85.55,15.34,5.91,43.82,8.46,2024-02-22 22:45:00
22.4,70.76,3.51,90.73,16.01,5.44,47.9,6.68,2024-02-22 23:00:00
22.4,70.76,3.89,97.73,17.16,4.47,51.93,9.36,2024-02-22 23:15:00
22.4,70.76,4.37,102.59,16.67,5.64,54.77,7.68,2024-02-22 23:30:00
22.12,70.38,6.27,104.13,16.29,5.82,57.06,8.98,2024-02-22 23:45:00
18.18,65.01,6.24,106.3,16.22,5.75,58.14,7.91,2024-02-23 00:00:00
18.18,65.01,6.01,114.37,16.95,5.22,62.0,10.75,2024-02-23 00:15:00
18.18,65.01,6.33,118.6,15.68,5.5,64.37,7.02,2024-02-23 00:30:00
18.32,64.74,8.06,122.38,17.02,4.34,67.64,16.13,2024-02-23 00:45:00
20.27,60.9,7.6,123.58,16.83,4.98,67.87,8.44,2024-02-23 01:00:00
20.27,60.9,7.27,128.15,17.77,5.05,69.9,2.86,2024-02-23 01:15:00
20.27,60.9,7.62,133.27,16.62,6.22,72.73,6.82,2024-02-23 01:30:00
20.2,60.78,9.84,137.01,15.87,5.02,76.37,21.58,2024-02-23 01:45:00
19.27,59.14,8.02,137.93,16.27,4.28,75.38,17.61,2024-02-23 02:00:00
19.27,59.14,11.15,139.67,17.23,4.8,78.76,1.86,2024-02-23 02:15:00
19.27,59.14,11.08,137.77,16.31,5.2,77.75,6.17,2024-02-23 02:30:00
19.41,58.95,11.14,144.5,16.39,4.89,81.16,26.18,2024-02-23 02:45:00
21.34,56.3,10.27,143.44,17.79,3.98,79.94,22.45,2024-02-23 03:00:00
21.34,56.3,8.52,143.66,17.85,5.22,78.64,,2024-02-23 03:15:00
21.34,56.3,7.89,148.36,15.52,4.97,80.49,3.06,2024-02-23 03:30:00
21.3,56.05,10.98,152.33,16.7,4.76,84.95,20.16,2024-02-23 03:45:00
20.67,52.62,9.26,149.78,16.34,4.04,82.3,24.24,2024-02-23 04:00:00
20.67,52.62,11.61,151.23,16.36,4.93,84.9,0.24,2024-02-23 04:15:00
20.67,52.62,11.07,151.89,15.9,5.6,84.8,2.91,2024-02-23 04:30:00
20.51,52.46,11.86,155.91,15.48,5.32,87.44,24.6,2024-02-23 04:45:00
18.31,50.15,10.22,153.24,17.66,3.59,84.8,18.57,2024-02-23 05:00:00
18.31,50.15,8.92,157.29,16.83,4.45,85.78,0.01,2024-02-23 05:15:00
18.31,50.15,10.41,162.93,15.57,5.68,89.79,3.21,2024-02-23 05:30:00
17.91,50.42,11.68,160.92,16.6,4.43,89.81,31.64,2024-02-23 05:45:00
12.36,54.27,12.08,155.93,18.57,3.46,87.63,21.53,2024-02-23 06:00:00
12.36,54.27,10.77,158.61,18.13,4.41,87.92,,2024-02-23 06:15:00
12.36,54.27,11.82,164.19,16.05,5.31,91.55,2.15,2024-02-23 06:30:00
12.93,55.02,12.1,170.37,16.85,4.76,94.87,25.38,2024-02-23 06:45:00
20.98,65.45,11.74,171.72,17.56,4.03,95.25,18.82,2024-02-23 07:00:00
20.98,65.45,12.07,175.38,17.54,4.85,97.35,0.24,2024-02-23 07:15:00
20.98,65.45,12.18,181.8,17.25,4.76,100.65,2.99,2024-02-23 07:30:00
22.41,68.42,14.5,181.86,17.16,4.55,102.53,8.03,2024-02-23 07:45:00
42.44,109.96,14.11,187.46,17.6,4.5,105.02,6.42,2024-02-23 08:00:00
42.44,109.96,13.17,182.33,18.26,3.44,101.71,5.98,2024-02-23 08:15:00
42.44,109.96,14.26,181.93,18.78,5.38,102.37,0.77,2024-02-23 08:30:00
42.32,107.46,12.93,179.56,18.01,6.05,100.12,7.59,2024-02-23 08:45:00
40.57,72.49,13.94,171.6,16.09,6.58,96.95,11.22,2024-02-23 09:00:00
40.57,72.49,13.11,160.01,15.66,6.9,90.49,11.71,2024-02-23 09:15:00
40.57,72.49,10.66,146.31,16.28,6.54,81.68,10.6,2024-02-23 09:30:00
39.17,71.76,7.81,128.74,17.06,5.17,70.62,14.24,2024-02-23 09:45:00
19.51,61.47,5.02,118.11,15.48,4.61,63.07,8.21,2024-02-23 10:00:00
19.51,61.47,3.87,109.24,17.32,4.0,57.72,9.16,2024-02-23 10:15:00
19.51,61.47,5.82,103.44,15.88,4.02,56.3,8.45,2024-02-23 10:30:00
20.74,61.12,4.72,98.47,15.71,4.51,53.01,5.96,2024-02-23 10:45:00
37.95,56.29,3.97,94.6,15.12,4.63,50.39,13.54,2024-02-23 11:00:00
37.95,56.29,2.67,87.42,14.53,5.39,45.56,6.78,2024-02-23 11:15:00
37.95,56.29,2.92,69.77,13.99,6.02,36.73,10.02,2024-02-23 11:30:00
36.81,56.3,1.3,54.32,14.13,6.24,27.15,11.28,2024-02-23 11:45:00
19.73,56.53,1.18,41.6,14.42,6.4,20.31,11.53,2024-02-23 12:00:00
19.73,56.53,0.52,30.54,13.38,6.1,14.04,13.12,2024-02-23 12:15:00
19.73,56.53,0.19,20.24,14.81,6.26,6.8,12.16,2024-02-23 12:30:00
19.56,61.84,0.16,15.7,15.78,6.69,4.61,12.53,2024-02-23 12:45:00
17.22,136.13,0.01,13.58,14.39,6.59,2.65,14.18,2024-02-23 13:00:00
17.22,136.13,0.06,11.02,16.15,6.09,3.3,22.79,2024-02-23 13:15:00
17.22,136.13,0.02,9.51,15.62,5.91,1.63,12.22,2024-02-23 13:30:00
17.78,133.49,0.02,9.19,15.33,6.66,1.98,14.29,2024-02-23 13:45:00
25.55,96.55,,10.78,16.04,6.29,1.62,18.23,2024-02-23 14:00:00
25.55,96.55,,12.1,14.32,6.67,2.4,27.23,2024-02-23 14:15:00
25.55,96.55,,12.31,15.79,6.03,2.06,18.32,2024-02-23 14:30:00
25.1,95.67,0.06,10.82,16.24,6.13,2.41,14.47,2024-02-23 14:45:00
18.74,83.36,0.07,10.66,15.72,6.52,2.26,23.31,2024-02-23 15:00:00
18.74,83.36,0.03,11.25,14.84,5.76,2.29,27.92,2024-02-23 15:15:00
18.74,83.36,,12.45,16.38,5.77,2.02,24.22,2024-02-23 15:30:00
19.92,83.01,0.03,13.2,17.51,5.44,2.17,16.9,2024-02-23 15:45:00
36.51,78.04,0.06,9.44,16.0,5.37,1.7,19.03,2024-02-23 16:00:00
36.51,78.04,,10.77,15.96,5.72,1.98,16.76,2024-02-23 16:15:00
36.51,78.04,0.08,11.36,16.42,5.42,1.95,16.59,2024-02-23 16:30:00
35.93,78.2,0.11,9.83,16.27,5.13,1.84,14.97,2024-02-23 16:45:00
27.88,80.44,,10.56,15.43,5.21,1.73,16.37,2024-02-23 17:00:00
27.88,80.44,0.09,11.62,15.7,5.29,2.24,13.23,2024-02-23 17:15:00
27.88,80.44,0.16,11.29,15.74,6.12,2.83,12.46,2024-02-23 17:30:00
28.72,82.11,0.15,14.17,15.52,5.64,4.65,9.35,2024-02-23 17:45:00
40.51,105.51,0.34,15.03,15.01,6.07,5.2,12.41,2024-02-23 18:00:00
40.51,105.51,0.51,18.82,15.34,6.03,7.17,12.38,2024-02-23 18:15:00
40.51,105.51,0.35,18.55,16.28,5.6,7.68,13.93,2024-02-23 18:30:00
40.65,110.19,0.32,19.67,16.43,5.42,7.26,8.86,2024-02-23 18:45:00
42.67,175.66,0.26,21.88,16.28,5.66,7.75,11.34,2024-02-23 19:00:00
42.67,175.66,0.51,25.19,16.58,6.02,10.62,8.36,2024-02-23 19:15:00
42.67,175.66,0.17,22.8,16.44,6.15,8.21,10.09,2024-02-23 19:30:00
42.74,172.83,0.67,24.05,15.8,4.72,9.7,7.33,2024-02-23 19:45:00
43.73,133.27,0.5,27.32,18.26,5.29,11.39,5.89,2024-02-23 20:00:00
43.73,133.27,0.82,31.55,16.95,5.11,13.86,8.99,2024-02-23 20:15:00
43.73,133.27,0.11,29.64,16.35,5.07,11.77,8.89,2024-02-23 20:30:00
43.74,131.74,0.73,33.18,15.15,5.89,14.96,9.93,2024-02-23 20:45:00
43.9,110.36,0.45,36.05,15.87,5.33,16.01,6.47,2024-02-23 21:00:00
43.9,110.36,1.21,39.11,16.4,5.75,19.09,9.44,2024-02-23 21:30:00
42.78,112.34,1.18,45.63,16.54,5.39,22.02,8.56,2024-02-23 21:45:00
27.07,140.09,1.7,50.91,15.59,4.1,25.5,7.59,2024-02-23 22:00:00
27.07,140.09,1.38,50.97,15.88,5.29,25.42,4.93,2024-02-23 22:15:00
27.07,140.09,1.7,54.19,13.93,5.36,27.34,7.23,2024-02-23 22:30:00
26.94,136.66,2.85,58.73,15.83,5.25,31.14,10.51,2024-02-23 22:45:00
25.11,88.66,1.53,63.64,14.77,4.21,31.8,6.79,2024-02-23 23:00:00
25.11,88.66,2.59,61.66,15.93,5.22,32.52,6.4,2024-02-23 23:15:00
25.11,88.66,2.47,62.44,15.3,5.52,32.51,7.48,2024-02-23 23:30:00
25.19,87.85,3.07,67.6,14.95,5.39,35.92,15.22,2024-02-23 23:45:00
26.34,76.47,2.64,70.34,16.09,5.4,36.62,2.35,2024-02-24 00:00:00
26.34,76.47,3.39,70.46,15.68,5.82,37.55,8.79,2024-02-24 00:15:00
26.34,76.47,2.38,74.24,15.46,4.89,38.09,14.57,2024-02-24 00:30:00
26.14,77.55,3.95,80.25,16.83,4.8,43.02,2.69,2024-02-24 00:45:00
23.27,92.69,2.54,76.14,14.57,5.33,39.81,8.44,2024-02-24 01:00:00
23.27,92.69,2.07,81.81,14.23,4.66,41.77,14.39,2024-02-24 01:15:00
23.27,92.69,2.5,84.62,15.39,5.03,43.62,2.56,2024-02-24 01:30:00
23.56,92.1,3.75,86.41,15.94,4.9,45.95,12.24,2024-02-24 01:45:00
27.64,83.77,2.48,85.83,15.8,4.49,44.45,3.13,2024-02-24 02:00:00
27.64,83.77,4.13,85.68,16.39,5.27,45.93,8.86,2024-02-24 02:15:00
27.64,83.77,3.3,89.41,14.84,4.54,46.98,13.12,2024-02-24 02:30:00
27.67,83.71,3.94,89.35,15.59,4.92,47.68,2.58,2024-02-24 02:45:00
28.1,82.93,3.29,94.9,16.23,4.68,49.88,11.28,2024-02-24 03:00:00
28.1,82.93,5.17,95.58,15.98,5.33,51.73,3.74,2024-02-24 03:15:00
28.1,82.93,5.11,97.1,14.76,6.0,52.59,10.73,2024-02-24 03:30:00
27.29,82.16,4.79,94.55,14.72,4.52,51.09,11.96,2024-02-24 03:45:00
15.89,71.34,3.12,91.76,15.48,4.74,48.29,2.76,2024-02-24 04:00:00
15.89,71.34,3.43,94.43,13.57,5.52,49.81,11.2,2024-02-24 04:15:00
15.89,71.34,3.75,94.85,14.26,4.73,50.26,11.78,2024-02-24 04:30:00
16.06,71.24,3.6,96.09,14.43,5.43,50.68,3.38,2024-02-24 04:45:00
18.47,69.84,3.76,100.33,14.14,4.47,53.11,10.86,2024-02-24 05:00:00
18.47,69.84,3.69,103.8,14.32,4.56,54.64,5.76,2024-02-24 05:15:00
18.47,69.84,3.18,105.27,15.11,5.63,55.12,11.44,2024-02-24 05:30:00
19.33,70.59,7.4,111.23,14.33,4.06,61.54,6.39,2024-02-24 05:45:00
31.42,81.08,5.84,114.61,15.56,5.82,61.97,6.43,2024-02-24 06:00:00
31.42,81.08,7.33,122.91,15.06,5.51,67.32,13.02,2024-02-24 06:15:00
31.42,81.08,6.28,129.17,15.38,4.93,69.61,5.44,2024-02-24 06:30:00
32.09,84.98,8.55,132.08,14.8,5.42,72.88,9.76,2024-02-24 06:45:00
41.49,139.56,9.37,138.78,15.01,4.85,76.89,6.8,2024-02-24 07:00:00
41.49,139.56,8.83,143.35,14.34,4.99,78.74,9.74,2024-02-24 07:15:00
41.49,139.56,9.17,150.49,14.38,5.23,82.58,9.7,2024-02-24 07:30:00
43.18,141.61,10.99,152.62,15.13,4.75,85.1,11.41,2024-02-24 07:45:00
66.82,170.28,11.75,151.21,14.95,4.69,85.0,8.46,2024-02-24 08:00:00
66.82,170.28,10.01,142.51,13.66,4.0,79.26,8.63,2024-02-24 08:15:00
66.82,170.28,6.09,123.29,14.4,4.93,66.52,6.36,2024-02-24 08:30:00
66.12,167.67,5.04,100.61,14.28,4.56,54.34,8.8,2024-02-24 08:45:00
56.26,131.14,3.36,73.82,14.94,5.7,39.06,8.18,2024-02-24 09:00:00
56.26,131.14,1.36,52.88,14.76,5.53,26.3,8.72,2024-02-24 09:15:00
56.26,131.14,0.54,33.36,14.15,5.48,14.89,8.94,2024-02-24 09:30:00
54.79,128.22,0.28,23.96,15.12,4.96,9.62,10.65,2024-02-24 09:45:00
34.19,87.41,0.3,13.97,15.14,5.6,4.51,12.84,2024-02-24 10:00:00
34.19,87.41,0.06,12.02,15.41,5.65,3.13,16.49,2024-02-24 10:15:00
34.19,87.41,0.06,10.95,14.26,6.18,1.75,21.26,2024-02-24 10:30:00
33.93,86.65,0.1,9.39,14.95,6.21,1.86,21.62,2024-02-24 10:45:00
30.26,76.02,0.04,12.18,15.18,5.68,3.01,21.64,2024-02-24 11:00:00
30.26,76.02,0.05,11.01,13.96,6.02,2.14,22.42,2024-02-24 11:15:00
30.26,76.02,0.12,10.7,14.99,6.28,2.74,24.22,2024-02-24 11:30:00
30.11,75.81,0.02,10.53,15.54,6.19,2.28,27.17,2024-02-24 11:45:00
27.89,72.74,,12.26,14.98,6.26,2.1,29.97,2024-02-24 12:00:00
27.89,72.74,,10.88,14.54,6.48,1.51,29.32,2024-02-24 12:15:00
27.89,72.74,,11.55,14.53,6.71,1.64,27.15,2024-02-24 12:30:00
27.33,72.37,0.03,10.35,14.18,6.76,1.53,27.18,2024-02-24 12:45:00
19.49,67.13,0.01,11.24,14.0,6.41,2.38,27.53,2024-02-24 13:00:00
19.49,67.13,,10.48,15.63,6.17,1.84,27.66,2024-02-24 13:15:00
19.49,67.13,0.07,11.35,15.36,6.52,2.62,28.02,2024-02-24 13:30:00
19.99,67.16,0.01,11.32,13.36,6.12,2.8,26.24,2024-02-24 13:45:00
26.99,67.64,0.05,10.61,14.42,5.83,2.03,25.76,2024-02-24 14:00:00
26.99,67.64,0.02,12.06,13.97,7.08,2.65,23.52,2024-02-24 14:15:00
26.99,67.64,0.02,10.01,14.1,5.5,2.15,21.37,2024-02-24 14:30:00
26.94,68.22,0.03,12.63,15.17,6.1,2.74,24.55,2024-02-24 14:45:00
26.26,76.34,,11.46,14.29,6.24,2.48,27.06,2024-02-24 15:00:00
26.26,76.34,,11.57,14.24,5.74,2.47,25.19,2024-02-24 15:15:00
26.26,76.34,0.01,11.83,14.81,5.98,2.23,24.09,2024-02-24 15:30:00
26.08,76.2,0.02,11.63,15.71,6.17,1.74,25.4,2024-02-24 15:45:00
23.58,74.24,0.08,10.98,13.5,6.03,2.43,27.37,2024-02-24 16:00:00
23.58,74.24,0.04,10.69,14.76,5.68,2.36,25.49,2024-02-24 16:15:00
23.58,74.24,0.05,11.67,13.68,6.02,3.09,26.92,2024-02-24 16:30:00
23.65,74.14,0.1,11.6,14.84,5.99,3.06,25.16,2024-02-24 16:45:00
24.57,72.67,0.07,11.47,14.9,6.0,2.98,23.39,2024-02-24 17:00:00
24.57,72.67,,11.53,14.58,5.83,2.83,22.43,2024-02-24 17:15:00
24.57,72.67,0.06,12.94,15.65,5.54,2.62,20.76,2024-02-24 17:30:00
24.77,73.74,0.04,11.7,15.06,6.07,2.07,20.32,2024-02-24 17:45:00
27.53,88.7,0.05,11.95,15.24,6.28,2.08,19.69,2024-02-24 18:00:00
27.53,88.7,,10.47,14.74,5.81,2.16,18.42,2024-02-24 18:15:00
27.53,88.7,0.07,11.48,15.31,6.03,3.07,17.64,2024-02-24 18:30:00
27.55,88.55,0.13,10.94,16.91,6.13,1.69,18.0,2024-02-24 18:45:00
