pm2.5,pm10,no,no2,co,nox,ozone,at,rh,ws,wd,timestamp,benzene,eth_benzene,toluene,mp_xylene
123.0,188.27,3.75,59.28,1.03,34.58,27.3,26.44,72.67,,,2024-11-02 22:00:00,1.22,0.6,2.73,0.4
123.0,188.27,2.83,53.83,1.05,30.93,29.67,26.32,80.44,,,2024-11-02 22:15:00,3.55,0.6,2.68,0.4
117.09,181.85,2.52,55.7,1.04,31.68,29.3,26.19,77.97,,,2024-11-02 22:30:00,3.49,1.69,2.55,0.72
107.36,171.29,3.53,57.69,1.06,33.56,24.66,25.97,72.21,,,2024-11-02 22:45:00,1.76,1.84,2.5,0.56
107.36,171.29,3.29,59.12,1.01,34.12,22.69,25.76,73.52,,,2024-11-02 23:00:00,1.72,1.85,2.5,0.4
107.36,171.29,3.81,64.0,1.01,37.15,19.61,25.59,73.89,,,2024-11-02 23:15:00,1.46,1.13,2.5,0.75
104.84,161.06,3.11,59.77,0.91,34.32,12.0,25.39,74.05,,,2024-11-02 23:30:00,1.2,0.64,2.5,0.57
100.69,144.23,4.23,60.67,0.93,35.71,21.48,25.08,71.07,,,2024-11-03 00:00:00,1.43,0.64,2.5,0.53
100.69,144.23,3.65,58.34,0.82,34.0,34.19,25.0,68.33,,,2024-11-03 00:15:00,1.39,1.72,2.5,0.81
91.69,137.6,4.55,58.01,0.84,34.56,29.35,24.96,62.69,,,2024-11-03 00:30:00,1.29,1.15,2.5,0.57
76.86,126.7,3.35,54.64,0.81,31.79,43.23,24.88,60.81,,,2024-11-03 00:45:00,1.2,0.6,2.5,0.4
76.86,126.7,4.52,62.26,0.86,36.79,37.35,24.79,56.61,,,2024-11-03 01:00:00,1.2,0.6,2.95,0.4
76.86,126.7,3.92,60.34,0.82,35.28,29.29,24.69,48.74,,,2024-11-03 01:15:00,1.2,0.6,2.73,0.4
73.6,119.22,5.43,66.68,0.79,39.89,24.87,24.58,54.36,,,2024-11-03 01:30:00,1.2,0.6,2.63,0.4
68.48,106.92,4.16,61.19,0.78,35.94,30.56,24.34,53.73,,,2024-11-03 01:45:00,1.2,0.6,2.56,0.4
68.48,106.92,3.77,58.44,0.75,34.15,32.02,24.15,54.51,,,2024-11-03 02:00:00,1.3,1.0,2.5,0.4
68.48,106.92,5.13,67.45,0.77,40.05,34.13,24.08,49.48,,,2024-11-03 02:15:00,1.25,0.8,2.5,0.4
65.5,104.62,5.4,71.11,0.79,42.22,37.34,23.99,57.73,,,2024-11-03 02:30:00,1.2,0.6,2.5,0.4
60.82,100.83,6.16,71.83,0.77,43.21,35.53,23.91,53.09,,,2024-11-03 02:45:00,1.2,0.61,2.56,1.51
60.82,100.83,5.18,71.62,0.76,42.31,33.63,23.76,46.23,,,2024-11-03 03:00:00,1.2,1.06,2.53,0.96
60.82,100.83,5.01,69.03,0.77,40.79,30.51,23.74,34.24,,,2024-11-03 03:15:00,1.24,0.83,2.5,0.4
55.3,91.93,7.32,81.05,0.78,49.06,29.01,23.6,35.86,,,2024-11-03 03:30:00,1.22,0.62,2.5,0.41
46.63,77.28,7.06,82.05,0.78,49.38,33.78,23.55,28.24,,,2024-11-03 03:45:00,1.4,2.13,2.61,1.87
46.63,77.28,6.4,79.85,0.76,47.68,31.17,23.6,27.41,,,2024-11-03 04:00:00,2.13,1.36,2.55,1.13
46.63,77.28,6.91,79.01,0.75,47.64,33.45,23.5,21.35,,,2024-11-03 04:15:00,1.81,0.63,3.12,0.4
47.06,77.4,5.61,68.46,0.71,40.97,35.34,23.35,33.95,,,2024-11-03 04:30:00,1.3,0.64,2.81,0.4
47.73,77.59,5.92,71.54,0.72,42.87,37.66,23.35,32.97,,,2024-11-03 04:45:00,1.2,0.64,2.87,0.4
47.73,77.59,5.99,72.89,0.73,43.64,35.94,23.35,27.4,,,2024-11-03 05:00:00,2.03,0.62,2.69,0.4
47.73,77.59,15.38,92.79,1.22,61.86,29.26,23.26,30.36,,,2024-11-03 05:15:00,1.62,0.61,2.56,0.4
68.4,97.68,45.27,133.2,3.58,107.66,24.43,23.18,46.21,,,2024-11-03 05:30:00,1.2,0.6,2.53,0.4
100.88,130.77,22.47,106.73,1.97,75.04,18.1,23.08,46.3,,,2024-11-03 05:45:00,1.2,2.08,2.52,0.42
100.88,130.77,21.56,102.74,2.11,72.18,21.69,23.14,49.56,,,2024-11-03 06:00:00,1.2,1.34,2.51,0.41
100.88,130.77,15.39,98.59,1.31,64.96,12.3,23.16,46.42,,,2024-11-03 06:15:00,1.2,0.63,2.5,0.4
110.15,136.79,14.79,98.35,1.26,64.34,13.66,23.27,56.3,,,2024-11-03 06:30:00,2.62,0.61,2.5,0.4
125.42,146.71,17.71,98.06,2.54,66.55,9.76,23.26,54.31,,,2024-11-03 06:45:00,1.91,0.6,2.5,0.41
125.42,146.71,17.38,91.98,2.13,63.06,11.82,23.21,51.64,,,2024-11-03 07:00:00,1.86,0.65,2.5,0.92
125.42,146.71,16.65,92.36,1.76,62.67,10.48,23.33,52.48,,,2024-11-03 07:15:00,2.47,0.62,2.5,0.66
117.92,144.9,15.07,91.4,1.59,60.87,10.99,23.61,55.98,,,2024-11-03 07:30:00,2.39,0.63,2.5,0.4
105.58,141.91,16.11,97.01,1.74,64.7,11.43,24.03,54.45,,,2024-11-03 07:45:00,1.56,0.62,2.5,0.4
105.58,141.91,14.39,88.6,1.77,58.83,14.02,24.25,51.51,,,2024-11-03 08:00:00,1.2,0.6,2.85,0.4
105.58,141.91,12.69,83.0,1.73,54.46,16.79,24.47,54.0,,,2024-11-03 08:15:00,3.77,0.6,2.68,0.4
98.35,139.71,9.91,75.7,1.55,48.33,23.8,24.86,44.22,,,2024-11-03 08:30:00,2.48,0.64,2.51,0.4
86.43,136.1,9.72,81.0,1.47,50.99,34.7,25.32,47.01,,,2024-11-03 08:45:00,1.2,1.22,2.59,0.4
86.43,136.1,11.0,87.79,1.25,55.64,43.44,25.82,52.81,,,2024-11-03 09:00:00,1.23,0.94,2.54,0.47
86.43,136.1,8.13,79.32,1.23,48.8,47.89,26.49,75.19,,,2024-11-03 09:15:00,1.25,0.62,2.5,0.43
82.38,126.68,6.47,78.77,1.16,47.16,73.67,27.1,62.19,,,2024-11-03 09:30:00,1.22,0.6,2.5,0.4
76.66,112.83,4.87,76.97,1.1,44.9,83.38,27.57,63.14,,,2024-11-03 09:45:00,1.2,0.61,2.5,0.4
76.66,112.83,3.54,73.4,0.99,41.92,90.74,28.05,70.68,,,2024-11-03 10:00:00,1.2,0.88,2.5,0.97
76.66,112.83,4.37,74.28,1.01,43.07,103.85,28.42,78.76,43.4,0.31,2024-11-03 10:15:00,1.2,1.64,2.5,0.68
72.63,114.09,4.11,80.35,1.01,46.08,104.79,28.91,78.47,,,2024-11-03 10:30:00,1.47,1.05,2.5,0.4
66.3,116.07,3.8,80.2,0.99,45.75,97.51,29.24,76.01,,,2024-11-03 10:45:00,1.33,0.61,2.5,0.4
66.3,116.07,2.93,72.95,0.88,41.18,91.34,29.49,76.13,,,2024-11-03 11:00:00,1.36,0.61,2.5,0.4
66.3,116.07,3.08,74.9,0.87,42.34,92.79,29.82,66.77,35.24,0.51,2024-11-03 11:15:00,1.28,0.6,2.5,0.4
60.97,114.2,3.24,68.08,0.76,38.84,94.77,30.21,73.71,36.88,4.56,2024-11-03 11:30:00,1.2,0.6,2.5,0.4
52.59,111.12,3.33,74.98,0.8,42.58,88.18,30.19,71.04,29.17,4.47,2024-11-03 11:45:00,1.2,1.19,2.5,0.4
52.59,111.12,4.04,68.93,0.71,39.94,101.24,30.28,71.96,33.09,7.45,2024-11-03 12:00:00,1.64,0.9,2.5,0.4
52.59,111.12,3.54,65.58,0.69,37.77,103.55,30.47,72.48,34.76,2.12,2024-11-03 12:15:00,1.42,0.6,2.51,0.4
50.97,110.16,3.16,52.72,0.63,30.61,111.25,30.47,78.21,32.71,7.85,2024-11-03 12:30:00,1.2,0.6,2.5,0.4
48.41,108.56,3.11,52.92,0.59,30.67,109.84,30.53,73.03,42.57,0.52,2024-11-03 12:45:00,1.2,0.61,3.9,0.4
48.41,108.56,2.52,57.5,0.67,32.63,118.1,30.59,68.46,45.19,2.91,2024-11-03 13:00:00,1.9,0.61,3.2,0.4
48.41,108.56,3.01,38.86,0.53,23.12,124.0,30.77,61.61,,,2024-11-03 13:15:00,3.21,0.6,2.51,0.4
46.24,101.31,3.4,49.79,0.57,29.25,119.82,30.77,62.15,,,2024-11-03 13:30:00,3.95,0.61,2.59,0.4
42.66,89.37,2.67,46.18,0.58,26.73,126.9,30.97,64.17,,,2024-11-03 13:45:00,2.16,0.61,2.54,0.4
42.66,89.37,2.96,50.1,0.55,29.06,128.86,30.91,60.56,,,2024-11-03 14:00:00,1.5,0.6,2.5,0.4
42.66,89.37,1.81,55.78,0.61,31.14,121.65,30.92,62.06,,,2024-11-03 14:15:00,1.35,0.6,2.51,0.4
39.04,90.0,1.9,46.84,0.52,26.46,127.5,30.94,69.3,,,2024-11-03 14:30:00,1.2,0.6,2.97,0.4
33.06,91.03,2.91,44.91,0.5,26.25,122.2,31.23,67.06,,,2024-11-03 14:45:00,1.2,0.78,2.73,0.4
33.06,91.03,2.61,44.54,0.53,25.81,131.84,31.37,66.91,,,2024-11-03 15:00:00,1.2,0.69,2.52,0.4
33.06,91.03,3.47,45.85,0.49,27.21,121.39,30.96,66.49,,,2024-11-03 15:15:00,1.2,0.6,2.51,0.4
35.12,90.51,1.95,40.54,0.53,23.15,137.59,31.12,66.49,42.3,1.08,2024-11-03 15:30:00,1.5,0.74,2.54,0.4
38.5,89.66,3.31,47.11,0.51,27.75,131.56,31.16,68.83,28.23,1.42,2024-11-03 15:45:00,1.35,0.67,2.52,0.4
38.5,89.66,2.66,41.26,0.49,24.11,125.68,31.12,65.63,41.85,1.01,2024-11-03 16:00:00,1.2,0.6,3.27,0.4
38.5,89.66,2.33,48.17,0.54,27.51,125.12,30.96,65.74,44.96,0.65,2024-11-03 16:15:00,1.22,0.6,3.57,0.4
39.47,87.95,2.08,39.04,0.49,22.46,122.24,30.9,65.93,,,2024-11-03 16:30:00,1.21,0.6,2.84,0.4
41.06,85.14,2.65,47.35,0.5,27.34,106.28,30.73,62.35,,,2024-11-03 16:45:00,1.38,0.6,2.5,0.4
41.06,85.14,3.26,57.27,0.51,33.11,96.12,30.55,63.58,,,2024-11-03 17:00:00,1.32,0.6,2.61,0.4
41.06,85.14,2.44,57.98,0.62,32.83,97.29,30.39,60.94,,,2024-11-03 17:15:00,1.21,0.6,2.55,0.4
39.12,83.55,1.82,55.11,0.59,30.79,90.67,30.12,59.56,,,2024-11-03 17:30:00,1.28,0.6,2.5,0.4
35.93,80.92,2.48,53.28,0.62,30.35,79.99,29.8,59.16,,,2024-11-03 17:45:00,1.27,0.6,3.13,0.4
35.93,80.92,2.78,60.31,0.73,34.34,74.14,29.45,59.44,,,2024-11-03 18:00:00,1.22,0.79,2.81,0.4
35.93,80.92,2.2,64.87,0.74,36.3,68.25,29.11,58.96,,,2024-11-03 18:15:00,1.2,0.7,2.58,0.4
35.14,83.56,2.79,77.19,0.92,43.32,48.6,28.95,61.05,,,2024-11-03 18:30:00,1.2,0.6,2.54,0.4
33.84,87.89,3.44,90.69,0.97,51.04,31.78,28.75,63.62,,,2024-11-03 18:45:00,1.2,1.3,2.5,1.18
33.84,87.89,13.27,113.6,1.21,71.22,11.54,28.63,64.41,,,2024-11-03 19:00:00,1.2,0.95,4.52,0.79
33.84,87.89,8.48,116.66,1.37,68.95,7.79,28.51,64.96,,,2024-11-03 19:15:00,1.2,0.6,3.72,0.4
53.02,108.06,25.82,106.59,1.72,77.69,7.55,28.19,65.73,,,2024-11-03 19:30:00,1.2,0.6,2.6,0.81
84.6,141.28,66.18,123.23,2.45,119.35,5.5,28.11,66.21,,,2024-11-03 19:45:00,1.2,1.38,2.5,1.17
84.6,141.28,30.85,113.53,2.17,85.47,4.66,27.83,68.89,,,2024-11-03 20:00:00,2.89,0.99,8.78,0.68
84.6,141.28,15.13,105.82,1.79,68.59,9.1,27.48,74.97,,,2024-11-03 20:15:00,2.05,0.64,5.64,0.4
95.06,155.16,9.53,90.22,1.53,55.74,18.16,27.09,78.96,,,2024-11-03 20:30:00,3.09,1.24,3.0,0.5
112.3,178.01,4.46,69.58,1.17,40.63,20.0,26.73,79.45,,,2024-11-03 20:45:00,2.18,0.91,2.83,0.45
112.3,178.01,7.89,78.93,1.17,48.4,23.45,26.67,82.79,,,2024-11-03 21:00:00,1.25,0.61,2.54,0.4
112.3,178.01,6.29,88.96,1.16,52.43,16.86,26.66,84.31,,,2024-11-03 21:15:00,1.22,0.6,3.13,0.4
107.59,175.41,4.3,82.89,1.14,47.58,22.64,26.45,92.15,,,2024-11-03 21:30:00,3.0,2.13,2.82,1.45
99.83,171.11,4.51,71.68,0.98,41.79,33.47,26.32,94.28,,,2024-11-03 21:45:00,2.17,1.43,2.5,0.93
99.83,171.11,3.58,64.05,0.92,36.98,37.74,26.14,94.63,,,2024-11-03 22:00:00,1.23,1.36,2.5,0.4
99.83,171.11,5.07,60.02,0.9,36.05,40.14,25.98,93.07,,,2024-11-03 22:15:00,1.2,0.96,2.5,2.11
93.87,160.16,4.16,60.89,0.91,35.77,43.2,25.84,94.63,,,2024-11-03 22:30:00,1.2,0.6,2.67,1.25
84.07,142.13,4.51,54.91,0.86,32.87,47.46,25.79,94.63,,,2024-11-03 22:45:00,1.53,1.25,2.58,0.84
84.07,142.13,3.84,62.93,0.93,36.6,35.66,25.74,94.63,,,2024-11-03 23:00:00,1.36,0.93,2.5,0.64
84.07,142.13,3.07,61.26,0.95,35.08,31.92,25.47,94.62,,,2024-11-03 23:15:00,1.2,0.6,4.02,0.41
80.74,135.89,4.36,69.3,1.0,40.4,12.0,25.2,94.63,,,2024-11-03 23:30:00,2.46,1.36,3.26,1.38
75.25,125.6,4.22,59.33,0.88,34.99,35.27,24.88,94.6,,,2024-11-04 00:00:00,1.2,0.6,2.61,0.4
75.25,125.6,5.77,62.1,0.88,37.72,38.58,24.78,94.18,,,2024-11-04 00:15:00,1.2,1.13,2.59,0.4
73.96,119.98,4.43,61.91,0.88,36.54,36.84,24.76,94.63,,,2024-11-04 00:30:00,1.2,2.28,2.53,0.4
71.85,110.72,6.58,74.91,0.9,45.19,23.65,24.69,94.03,,,2024-11-04 00:45:00,1.2,1.31,2.5,0.4
71.85,110.72,5.92,73.11,0.89,43.7,32.2,24.48,88.95,,,2024-11-04 01:00:00,1.2,1.0,2.5,1.5
71.85,110.72,4.65,72.37,0.89,42.28,33.97,24.29,86.7,,,2024-11-04 01:15:00,1.2,1.74,2.5,0.95
67.18,109.23,5.24,75.3,0.9,44.31,40.75,24.1,84.89,,,2024-11-04 01:30:00,1.2,1.07,2.5,0.4
59.84,106.79,7.85,87.58,1.0,52.97,42.87,24.01,82.42,,,2024-11-04 01:45:00,1.2,0.6,2.5,0.4
59.84,106.79,7.75,87.86,0.91,53.04,40.03,23.92,82.77,,,2024-11-04 02:00:00,1.2,0.6,2.5,0.4
59.84,106.79,5.93,70.99,0.83,42.59,39.73,23.95,72.93,,,2024-11-04 02:15:00,1.46,1.48,2.5,1.85
54.16,100.53,6.24,71.65,0.83,43.18,42.47,23.92,67.38,,,2024-11-04 02:30:00,1.33,1.04,2.51,1.12
45.23,90.21,6.97,76.44,0.86,46.33,38.71,23.84,66.4,,,2024-11-04 02:45:00,2.21,0.6,2.5,0.4
45.23,90.21,6.05,77.55,0.82,46.17,35.57,23.66,61.99,,,2024-11-04 03:00:00,1.71,0.61,2.5,0.4
45.23,90.21,5.98,73.29,0.8,43.85,36.25,23.52,64.94,,,2024-11-04 03:15:00,1.2,0.61,2.5,0.4
46.58,89.03,7.97,84.86,0.87,51.62,35.75,23.51,65.46,,,2024-11-04 03:30:00,1.2,1.55,2.5,0.82
48.71,87.07,7.71,83.25,0.87,50.55,36.71,23.42,60.44,,,2024-11-04 03:45:00,1.21,1.73,3.17,0.66
48.71,87.07,8.23,88.12,0.83,53.56,46.56,23.36,60.7,,,2024-11-04 04:00:00,1.2,0.93,3.05,0.42
48.71,87.07,8.08,87.67,0.82,53.2,50.6,23.34,60.39,,,2024-11-04 04:15:00,1.2,0.9,2.61,0.4
46.47,86.5,7.83,86.66,0.83,52.46,48.32,23.4,65.14,,,2024-11-04 04:30:00,1.2,1.32,3.32,0.4
42.96,85.56,8.16,90.07,0.87,54.54,41.47,23.39,70.74,,,2024-11-04 04:45:00,2.0,1.01,2.91,0.4
42.96,85.56,8.15,91.41,0.8,55.25,19.0,23.32,76.85,,,2024-11-04 05:00:00,1.6,0.69,2.5,0.4
42.96,85.56,8.14,89.45,0.78,54.2,31.08,23.24,77.64,,,2024-11-04 05:15:00,1.2,0.68,2.65,0.4
42.98,78.79,9.25,93.39,0.86,57.19,27.95,23.09,71.48,,,2024-11-04 05:30:00,1.36,0.63,2.58,0.4
43.03,67.64,10.82,97.41,1.07,60.61,27.89,23.14,67.93,,,2024-11-04 05:45:00,2.79,2.0,2.5,0.4
43.03,67.64,21.65,115.38,2.05,78.97,24.26,23.17,65.02,,,2024-11-04 06:00:00,1.96,1.54,2.5,0.4
43.03,67.64,16.98,107.12,1.5,70.78,7.52,23.21,64.95,,,2024-11-04 06:15:00,1.2,0.75,2.5,0.4
63.35,92.3,18.41,106.06,1.51,71.38,4.41,23.29,61.74,,,2024-11-04 06:30:00,1.2,0.66,2.5,0.4
96.83,132.91,19.81,104.38,2.39,71.62,5.91,23.09,58.9,,,2024-11-04 06:45:00,1.21,0.63,2.5,0.42
96.83,132.91,33.89,115.99,2.22,89.26,14.24,23.15,56.82,,,2024-11-04 07:00:00,3.77,0.6,2.5,0.41
96.83,132.91,46.83,119.05,3.21,101.4,16.78,23.25,57.31,,,2024-11-04 07:15:00,2.48,1.09,2.5,0.41
170.96,213.96,38.3,117.54,2.2,93.66,11.95,23.45,56.21,,,2024-11-04 07:30:00,6.14,1.65,4.83,2.02
295.86,347.44,16.94,84.97,1.4,58.97,8.74,23.78,54.48,,,2024-11-04 08:00:00,0.0,,0.0,
295.86,347.44,22.19,89.75,1.69,65.78,7.73,24.13,49.7,,,2024-11-04 08:15:00,1.04,0.52,2.17,0.35
241.47,248.79,21.98,93.74,1.56,67.73,8.46,24.66,43.21,,,2024-11-04 08:30:00,1.29,0.6,2.5,0.4
,,21.06,96.4,1.59,68.4,10.94,25.19,48.18,,,2024-11-04 08:45:00,1.29,1.25,2.5,0.4
,,16.85,93.49,1.53,63.43,18.27,25.78,43.7,,,2024-11-04 09:00:00,1.44,0.73,2.61,0.48
,,11.25,81.52,1.37,52.5,47.43,26.3,38.46,,,2024-11-04 09:15:00,1.34,0.65,2.53,0.48
,,11.27,87.59,1.42,55.75,57.09,26.83,36.63,,,2024-11-04 09:30:00,3.28,1.47,2.71,1.63
,,7.62,81.83,1.35,49.72,73.53,27.1,34.2,,,2024-11-04 09:45:00,1.52,0.73,2.54,0.59
,,6.96,86.81,1.35,51.83,85.43,27.3,39.88,,,2024-11-04 10:00:00,1.2,0.6,2.5,0.4
,,6.23,87.56,1.38,51.64,101.36,27.92,30.95,,,2024-11-04 10:15:00,1.2,0.6,2.5,0.4
73.34,95.41,7.06,93.49,1.39,55.47,107.07,28.24,27.41,,,2024-11-04 10:30:00,1.2,0.6,4.44,0.4
63.12,128.03,5.04,86.04,1.3,49.86,98.95,28.56,33.34,28.26,0.28,2024-11-04 10:45:00,1.54,0.61,2.8,0.4
63.12,128.03,3.89,87.91,1.27,49.93,102.25,28.8,60.09,,,2024-11-04 11:00:00,3.1,2.89,2.5,1.18
63.12,128.03,3.16,79.26,1.17,44.72,96.23,29.28,52.84,40.3,0.99,2024-11-04 11:15:00,1.48,0.95,2.5,0.52
58.78,128.8,3.24,76.79,1.17,43.48,112.54,29.46,59.53,35.79,3.53,2024-11-04 11:30:00,1.2,0.73,3.08,0.4
51.96,130.08,3.82,76.78,1.1,43.95,110.09,29.68,58.33,32.49,5.32,2024-11-04 11:45:00,1.2,1.31,2.59,0.4
51.96,130.08,3.02,69.61,1.11,39.48,103.86,29.77,57.05,30.3,3.92,2024-11-04 12:00:00,1.2,0.7,2.5,0.4
51.96,130.08,2.34,59.05,0.99,33.32,105.17,29.43,62.16,33.66,1.04,2024-11-04 12:15:00,1.21,0.6,2.5,0.4
50.53,135.41,1.55,61.51,0.97,33.98,105.84,29.64,59.33,39.98,6.51,2024-11-04 12:30:00,1.2,0.6,2.5,0.4
48.27,144.19,2.73,61.87,0.99,35.13,108.27,29.9,61.36,,,2024-11-04 12:45:00,1.21,0.6,2.5,0.4
48.27,144.19,2.95,51.05,0.9,29.56,110.76,30.25,64.59,46.15,2.13,2024-11-04 13:00:00,1.2,0.6,2.83,0.43
48.27,144.19,2.88,58.36,0.92,33.38,106.28,30.17,62.4,,,2024-11-04 13:15:00,1.2,0.6,2.55,0.4
47.91,136.98,2.68,57.1,0.91,32.55,111.88,30.37,68.92,43.29,0.21,2024-11-04 13:30:00,4.37,0.6,2.5,0.4
47.33,125.11,2.77,61.22,0.98,34.82,113.47,30.42,64.46,,,2024-11-04 13:45:00,1.82,0.6,2.51,0.4
47.33,125.11,2.43,48.6,0.88,27.83,119.18,30.87,62.47,,,2024-11-04 14:00:00,1.29,0.6,3.34,0.4
47.33,125.11,2.19,60.48,0.9,33.96,111.48,30.37,69.1,,,2024-11-04 14:15:00,1.21,0.6,2.63,0.4
44.33,120.58,1.55,51.99,0.89,28.92,119.75,30.49,68.82,,,2024-11-04 14:30:00,1.2,0.85,2.5,0.4
39.62,113.11,1.87,50.21,0.87,28.22,108.15,30.31,67.88,,,2024-11-04 14:45:00,1.68,0.67,2.5,0.4
39.62,113.11,2.14,56.16,0.91,31.61,110.76,30.22,61.53,,,2024-11-04 15:00:00,1.27,0.6,2.5,0.4
39.62,113.11,2.64,48.44,0.85,27.92,116.03,30.51,64.09,,,2024-11-04 15:15:00,1.2,0.89,2.5,0.4
41.51,112.29,2.94,58.04,0.87,33.26,60.0,30.57,65.0,35.58,0.13,2024-11-04 15:30:00,1.23,0.64,2.5,0.4
44.47,110.94,2.86,46.74,0.88,27.19,111.81,30.39,64.19,,,2024-11-04 15:45:00,1.63,0.61,3.12,0.4
44.47,110.94,2.6,44.91,0.86,26.01,106.3,30.34,60.99,,,2024-11-04 16:00:00,2.12,0.6,2.59,1.04
44.47,110.94,1.85,44.99,0.81,25.43,124.75,30.36,58.56,,,2024-11-04 16:15:00,1.33,0.6,2.5,0.5
44.14,111.38,2.23,42.13,0.83,24.22,103.42,30.36,66.28,,,2024-11-04 16:30:00,1.21,0.61,2.5,0.4
43.61,112.12,2.35,57.27,0.88,32.38,87.42,30.1,59.36,,,2024-11-04 16:45:00,1.24,1.82,2.5,0.4
43.61,112.12,2.61,44.94,0.84,26.03,89.09,30.04,60.12,,,2024-11-04 17:00:00,1.2,0.79,3.4,0.4
43.61,112.12,2.59,46.71,0.91,26.95,71.48,29.92,65.71,,,2024-11-04 17:15:00,1.25,0.6,2.64,0.4
44.39,122.76,2.48,46.42,0.94,26.7,79.88,29.6,61.32,,,2024-11-04 17:30:00,1.24,0.61,2.71,0.4
45.68,140.29,2.55,54.93,1.31,31.29,56.59,29.32,66.31,,,2024-11-04 17:45:00,1.2,0.6,2.8,0.4
45.68,140.29,2.05,62.4,1.63,34.86,35.7,28.89,82.23,,,2024-11-04 18:00:00,1.56,0.6,2.54,0.85
45.68,140.29,1.96,73.73,1.48,40.82,26.74,28.59,67.95,,,2024-11-04 18:15:00,2.29,0.7,2.5,0.47
62.04,169.43,4.72,93.78,1.49,53.72,15.93,28.39,67.4,,,2024-11-04 18:30:00,1.36,0.61,2.5,0.4
88.99,217.42,4.5,96.44,1.61,54.96,15.68,28.2,67.25,,,2024-11-04 18:45:00,1.2,1.17,5.45,0.4
88.99,217.42,4.93,102.88,1.89,58.73,6.98,28.12,63.18,,,2024-11-04 19:00:00,1.2,0.69,2.95,0.4
88.99,217.42,37.35,115.69,2.25,91.9,3.52,28.0,67.18,,,2024-11-04 19:15:00,1.54,0.61,2.5,0.4
96.52,246.21,51.98,116.66,2.5,104.31,3.04,27.79,66.76,,,2024-11-04 19:30:00,1.25,1.72,2.57,0.4
108.94,293.64,11.9,101.24,1.9,63.53,6.94,27.44,75.9,,,2024-11-04 19:45:00,1.2,0.77,2.51,0.4
108.94,293.64,11.01,98.11,2.05,61.13,6.14,27.15,72.88,,,2024-11-04 20:00:00,1.2,0.63,10.55,0.4
108.94,293.64,6.34,92.49,1.77,54.35,8.93,27.04,71.03,,,2024-11-04 20:15:00,1.2,0.64,3.74,0.4
103.33,273.82,7.13,95.47,2.06,56.58,6.92,26.84,73.46,,,2024-11-04 20:30:00,1.2,0.6,4.63,0.4
94.09,241.17,6.98,92.39,1.83,54.82,6.55,26.45,74.02,,,2024-11-04 20:45:00,1.7,0.6,12.03,0.4
94.09,241.17,5.14,82.02,1.65,47.81,9.39,26.17,67.81,,,2024-11-04 21:00:00,1.55,1.93,3.95,0.4
94.09,241.17,5.11,77.98,1.59,45.64,12.45,26.0,66.68,,,2024-11-04 21:15:00,1.34,2.1,2.5,0.4
92.22,229.84,4.95,75.86,1.49,44.38,14.97,25.98,68.86,,,2024-11-04 21:30:00,1.21,0.8,2.5,0.4
89.13,211.17,5.36,70.24,1.35,41.72,18.21,26.18,65.66,,,2024-11-04 21:45:00,1.2,0.6,2.56,0.4
89.13,211.17,4.63,70.97,1.42,41.52,19.45,26.2,69.37,,,2024-11-04 22:00:00,1.24,0.88,2.51,2.9
89.13,211.17,5.02,70.32,1.42,41.49,20.08,26.19,65.23,,,2024-11-04 22:15:00,1.21,0.64,3.28,0.78
86.09,197.18,4.9,77.95,1.5,45.45,12.87,25.99,69.52,,,2024-11-04 22:30:00,1.76,0.6,2.7,0.4
81.08,174.12,4.33,70.87,1.28,41.22,17.53,25.5,69.06,,,2024-11-04 22:45:00,1.4,2.11,2.61,1.17
81.08,174.12,4.91,68.27,1.26,40.3,23.23,25.28,78.61,,,2024-11-04 23:00:00,1.22,0.83,2.51,0.52
81.08,174.12,4.75,65.83,1.24,38.88,23.37,25.2,72.5,,,2024-11-04 23:15:00,1.4,1.86,2.5,2.29
77.54,164.46,5.73,70.07,1.22,41.93,25.43,25.1,66.73,,,2024-11-04 23:30:00,1.37,0.87,2.5,0.69
71.71,148.55,5.29,69.57,1.16,41.3,29.22,24.92,70.05,,,2024-11-05 00:00:00,1.2,0.64,2.83,0.4
71.71,148.55,6.33,69.47,1.16,42.1,34.72,24.84,71.08,,,2024-11-05 00:15:00,2.91,0.6,2.52,0.4
69.45,134.3,6.46,70.37,1.15,42.68,36.65,24.81,71.56,,,2024-11-05 00:30:00,1.46,1.56,2.5,2.08
65.72,110.83,5.81,70.25,1.08,42.09,44.18,24.79,77.87,,,2024-11-05 00:45:00,1.47,0.75,2.5,0.66
65.72,110.83,7.19,78.28,1.12,47.49,42.72,24.78,69.42,,,2024-11-05 01:00:00,1.24,1.25,2.62,0.4
65.72,110.83,6.77,81.92,1.12,49.08,35.37,24.65,69.89,,,2024-11-05 01:15:00,1.21,3.03,2.52,0.59
63.87,110.85,4.99,70.43,1.1,41.52,25.78,24.49,64.69,,,2024-11-05 01:30:00,1.54,2.01,4.03,0.9
60.97,110.88,8.42,83.71,1.12,51.37,19.34,24.36,70.98,,,2024-11-05 01:45:00,1.25,0.77,2.73,0.47
60.97,110.88,7.05,78.15,1.12,47.3,17.66,24.26,78.15,,,2024-11-05 02:00:00,3.08,0.97,2.5,0.65
60.97,110.88,7.19,77.75,1.11,47.2,18.46,24.17,73.53,,,2024-11-05 02:15:00,1.49,0.66,2.5,0.44
