pm2.5,pm10,no,no2,so2,co,nox,ozone,timestamp
29.2,112.1,1.65,8.75,0.51,0.0,6.0,90.02,2023-03-03 15:30:00
34.6,100.2,2.21,7.32,0.2,0.0,5.69,86.59,2023-03-03 15:45:00
34.6,100.2,1.9,10.1,,0.0,6.92,84.13,2023-03-03 16:00:00
34.6,100.2,0.91,7.53,0.31,0.1,4.74,82.9,2023-03-03 16:15:00
34.6,100.2,2.08,13.35,2.48,0.67,8.8,78.17,2023-03-03 16:30:00
31.7,85.9,2.09,13.84,3.56,0.87,9.06,80.46,2023-03-03 16:45:00
31.7,85.9,3.6,20.85,5.9,1.32,14.01,78.87,2023-03-03 17:00:00
31.7,85.9,5.36,19.51,4.7,1.48,14.73,69.4,2023-03-03 17:15:00
31.7,85.9,3.76,21.43,3.95,0.86,14.45,77.6,2023-03-03 17:30:00
38.9,95.9,9.16,13.43,3.77,1.7,14.59,58.17,2023-03-03 17:45:00
38.9,95.9,11.01,71.51,3.1,2.16,46.99,45.52,2023-03-03 18:00:00
38.9,95.9,23.27,79.72,3.1,2.7,61.32,32.57,2023-03-03 18:15:00
38.9,95.9,21.6,57.39,4.36,2.63,48.08,19.83,2023-03-03 18:30:00
60.3,142.7,33.36,83.07,4.4,3.37,71.31,11.27,2023-03-03 18:45:00
60.3,142.7,25.71,72.69,4.26,2.71,58.54,17.71,2023-03-03 19:00:00
60.3,142.7,12.54,30.7,2.88,1.07,26.52,43.27,2023-03-03 19:15:00
60.3,142.7,11.98,38.25,2.56,1.62,30.09,32.23,2023-03-03 19:30:00
61.5,136.8,15.06,61.01,1.97,1.65,44.7,23.0,2023-03-03 19:45:00
61.5,136.8,10.11,59.82,2.05,1.86,40.04,23.33,2023-03-03 20:00:00
61.5,136.8,14.58,74.2,2.16,1.96,51.32,10.76,2023-03-03 20:15:00
61.5,136.8,15.7,75.6,1.73,1.79,52.98,10.66,2023-03-03 20:30:00
52.8,124.1,19.0,58.92,1.71,2.76,46.79,8.75,2023-03-03 20:45:00
52.8,124.1,7.09,39.16,1.9,2.28,26.6,18.09,2023-03-03 21:00:00
52.8,124.1,2.75,40.42,0.78,1.31,23.74,32.41,2023-03-03 21:15:00
52.8,124.1,0.89,22.45,0.59,0.33,12.66,61.66,2023-03-03 21:30:00
46.6,108.7,0.8,23.29,1.18,0.26,13.04,59.64,2023-03-03 21:45:00
46.6,108.7,1.34,35.71,1.84,0.46,20.08,51.46,2023-03-03 22:00:00
46.6,108.7,7.52,66.47,2.46,1.35,41.47,6.64,2023-03-03 22:15:00
46.6,108.7,3.63,64.12,3.99,1.2,37.06,2.92,2023-03-03 22:30:00
43.9,100.7,5.92,66.21,4.12,1.11,40.03,2.53,2023-03-03 22:45:00
43.9,100.7,3.98,52.97,12.87,2.01,31.41,7.54,2023-03-03 23:00:00
43.9,100.7,1.52,50.52,28.12,3.35,28.11,12.56,2023-03-03 23:15:00
43.9,100.7,0.94,45.05,47.76,4.34,24.74,20.0,2023-03-03 23:30:00
90.1,165.2,1.5,43.84,45.39,4.33,24.54,18.36,2023-03-03 23:45:00
90.1,165.2,1.48,45.68,40.45,4.02,25.5,12.02,2023-03-04 00:00:00
90.1,165.2,1.5,43.44,47.55,4.47,24.32,16.08,2023-03-04 00:15:00
90.1,165.2,2.27,70.24,49.04,4.45,39.21,20.66,2023-03-04 00:30:00
117.5,204.4,2.22,46.6,46.1,4.47,26.59,10.26,2023-03-04 00:45:00
117.5,204.4,2.0,42.97,38.56,4.23,24.49,1.26,2023-03-04 01:00:00
117.5,204.4,0.86,31.81,29.13,3.45,17.62,18.8,2023-03-04 01:15:00
117.5,204.4,0.8,22.97,18.15,2.21,12.87,28.6,2023-03-04 01:30:00
105.0,178.8,0.63,19.87,12.35,1.82,11.08,33.0,2023-03-04 01:45:00
105.0,178.8,0.69,17.14,9.3,1.66,9.68,32.89,2023-03-04 02:00:00
105.0,178.8,0.92,13.59,9.79,1.28,7.97,41.36,2023-03-04 02:15:00
105.0,178.8,0.64,11.93,12.1,0.75,6.87,47.22,2023-03-04 02:30:00
70.3,111.0,0.62,13.18,14.22,0.54,7.52,51.99,2023-03-04 02:45:00
70.3,111.0,0.72,13.43,14.24,0.7,7.73,44.25,2023-03-04 03:00:00
70.3,111.0,0.74,11.63,10.49,0.51,6.79,46.92,2023-03-04 03:15:00
70.3,111.0,0.76,10.77,8.44,0.49,6.34,45.23,2023-03-04 03:30:00
55.7,91.1,0.78,12.4,6.86,0.44,7.23,43.32,2023-03-04 03:45:00
55.7,91.1,0.53,9.2,8.1,0.51,5.33,49.3,2023-03-04 04:00:00
55.7,91.1,0.73,9.37,8.41,0.54,5.57,47.48,2023-03-04 04:15:00
55.7,91.1,0.55,10.83,8.88,0.55,6.21,50.44,2023-03-04 04:30:00
56.0,93.7,1.0,12.95,8.53,0.62,7.7,43.58,2023-03-04 04:45:00
56.0,93.7,1.21,52.79,8.87,0.64,29.06,35.04,2023-03-04 05:00:00
56.0,93.7,0.78,14.54,9.65,0.84,8.37,34.2,2023-03-04 05:15:00
56.0,93.7,1.31,27.2,16.2,2.11,15.53,19.3,2023-03-04 05:30:00
67.0,113.1,1.39,31.47,25.28,2.94,17.87,14.68,2023-03-04 05:45:00
67.0,113.1,3.19,39.49,36.97,3.91,23.6,8.72,2023-03-04 06:00:00
67.0,113.1,3.84,41.03,46.98,4.65,24.95,7.25,2023-03-04 06:15:00
67.0,113.1,6.48,52.15,61.38,5.46,33.01,10.79,2023-03-04 06:30:00
155.2,234.2,9.43,55.19,58.67,5.47,37.02,9.06,2023-03-04 06:45:00
155.2,234.2,4.75,36.56,41.67,3.39,23.31,24.17,2023-03-04 07:00:00
155.2,234.2,4.73,28.83,28.62,2.05,19.18,37.03,2023-03-04 07:15:00
155.2,234.2,2.28,26.55,21.23,1.78,15.98,43.07,2023-03-04 07:30:00
147.5,386.1,1.5,21.04,19.96,2.21,12.41,59.56,2023-03-04 07:45:00
147.5,386.1,5.1,21.33,24.37,2.4,15.49,60.0,2023-03-04 08:00:00
147.5,386.1,1.87,22.42,18.39,1.91,13.45,64.79,2023-03-04 08:15:00
147.5,386.1,1.75,21.24,12.41,1.81,12.72,62.84,2023-03-04 08:30:00
125.2,234.2,3.15,24.71,13.54,1.68,15.7,67.14,2023-03-04 08:45:00
125.2,234.2,1.57,19.48,11.65,0.74,11.63,64.21,2023-03-04 09:00:00
125.2,234.2,3.34,14.5,6.19,0.73,10.43,57.52,2023-03-04 09:15:00
125.2,234.2,1.39,9.07,3.92,0.18,5.95,66.59,2023-03-04 09:30:00
65.1,286.9,1.31,6.86,2.3,0.19,4.72,71.07,2023-03-04 09:45:00
65.1,286.9,1.83,9.57,1.62,0.49,6.57,67.99,2023-03-04 10:00:00
65.1,286.9,2.01,9.04,0.95,0.29,6.45,70.78,2023-03-04 10:15:00
65.1,286.9,1.61,9.45,0.27,0.03,6.34,70.02,2023-03-04 10:30:00
43.5,153.4,3.36,12.01,,0.24,9.12,69.86,2023-03-04 10:45:00
43.5,153.4,2.6,8.18,,0.0,6.46,76.88,2023-03-04 11:00:00
43.5,153.4,1.57,6.04,,0.0,4.49,79.99,2023-03-04 11:15:00
43.5,153.4,3.75,4.82,,0.83,5.62,73.95,2023-03-04 11:30:00
37.6,139.0,1.42,6.46,,0.0,4.59,84.72,2023-03-04 11:45:00
37.6,139.0,2.57,9.57,,0.17,7.18,84.01,2023-03-04 12:00:00
37.6,139.0,2.06,7.15,,0.07,5.48,85.89,2023-03-04 12:15:00
37.6,139.0,1.21,7.27,,0.0,4.85,84.69,2023-03-04 12:30:00
42.3,183.1,5.24,17.8,,0.66,13.73,73.95,2023-03-04 12:45:00
42.3,183.1,1.87,8.49,,0.27,6.03,82.39,2023-03-04 13:00:00
42.3,183.1,2.55,10.55,,0.32,7.68,81.85,2023-03-04 13:15:00
42.3,183.1,2.11,6.98,,0.25,5.43,79.05,2023-03-04 13:30:00
35.1,152.3,2.26,8.9,,0.22,6.57,81.95,2023-03-04 13:45:00
35.1,152.3,2.18,6.51,,0.92,5.24,76.73,2023-03-04 14:00:00
35.1,152.3,1.87,7.42,1.59,0.98,5.47,77.51,2023-03-04 14:15:00
35.1,152.3,2.38,8.17,2.05,1.19,6.28,75.65,2023-03-04 14:30:00
35.8,130.4,2.88,8.44,3.39,1.24,6.83,84.78,2023-03-04 14:45:00
35.8,130.4,4.65,11.54,5.0,1.91,9.92,82.87,2023-03-04 15:00:00
35.8,130.4,3.62,8.29,6.05,1.63,7.35,95.26,2023-03-04 15:15:00
35.8,130.4,4.38,7.75,2.98,1.32,7.68,92.79,2023-03-04 15:30:00
39.1,106.0,4.12,9.6,1.28,1.13,8.45,93.05,2023-03-04 15:45:00
39.1,106.0,2.94,13.51,0.68,1.03,9.58,86.3,2023-03-04 16:00:00
39.1,106.0,1.65,11.54,,0.77,7.48,84.42,2023-03-04 16:15:00
39.1,106.0,1.56,7.38,,0.4,5.2,91.17,2023-03-04 16:30:00
32.9,107.2,1.79,11.88,,0.64,7.77,87.26,2023-03-04 16:45:00
32.9,107.2,2.35,12.07,,0.74,8.33,81.4,2023-03-04 17:00:00
32.9,107.2,2.44,22.23,,0.94,13.81,72.89,2023-03-04 17:15:00
32.9,107.2,3.61,56.1,,0.57,32.78,75.4,2023-03-04 17:30:00
36.6,100.8,6.24,37.38,,1.33,24.96,60.55,2023-03-04 17:45:00
36.6,100.8,2.88,25.46,0.36,0.84,15.88,66.01,2023-03-04 18:00:00
36.6,100.8,4.64,33.26,0.97,1.31,21.47,61.04,2023-03-04 18:15:00
36.6,100.8,4.56,16.55,1.56,0.72,12.51,66.34,2023-03-04 18:30:00
59.0,131.9,6.72,46.04,1.19,1.87,29.95,38.46,2023-03-04 18:45:00
59.0,131.9,4.37,46.46,1.45,1.57,28.27,41.29,2023-03-04 19:00:00
59.0,131.9,11.6,55.95,1.42,1.86,39.19,30.39,2023-03-04 19:15:00
59.0,131.9,5.44,33.36,1.35,1.56,22.16,44.27,2023-03-04 19:30:00
61.5,131.1,14.05,71.41,1.23,1.8,49.4,26.54,2023-03-04 19:45:00
61.5,131.1,12.8,94.7,0.01,3.1,60.78,6.24,2023-03-04 20:00:00
61.5,131.1,14.56,81.51,,1.68,55.2,1.15,2023-03-04 20:15:00
61.5,131.1,7.54,59.37,,1.99,37.71,13.16,2023-03-04 20:30:00
59.8,129.2,3.96,39.58,0.05,1.63,24.27,25.55,2023-03-04 20:45:00
59.8,129.2,6.85,44.33,1.52,1.23,29.15,31.6,2023-03-04 21:00:00
59.8,129.2,4.94,35.66,0.04,1.24,22.98,39.37,2023-03-04 21:15:00
59.8,129.2,1.82,33.85,,0.79,19.48,41.08,2023-03-04 21:30:00
52.3,107.1,2.3,31.04,,0.64,18.38,42.54,2023-03-04 21:45:00
52.3,107.1,2.65,34.89,0.35,0.72,20.72,30.83,2023-03-04 22:00:00
52.3,107.1,3.68,33.66,0.27,1.33,20.89,38.9,2023-03-04 22:15:00
52.3,107.1,1.03,19.15,0.25,0.6,11.03,55.99,2023-03-04 22:30:00
45.9,90.5,1.25,12.38,,0.15,7.6,68.25,2023-03-04 22:45:00
45.9,90.5,0.94,8.01,,0.42,5.02,70.5,2023-03-04 23:00:00
45.9,90.5,0.9,7.02,,0.16,4.47,74.43,2023-03-04 23:15:00
45.9,90.5,0.91,6.32,,0.1,4.1,71.92,2023-03-04 23:30:00
44.0,74.4,0.51,9.0,,0.22,5.2,66.44,2023-03-04 23:45:00
44.0,74.4,0.54,9.4,,0.14,5.44,69.79,2023-03-05 00:00:00
44.0,74.4,0.54,8.5,,0.19,4.96,64.8,2023-03-05 00:15:00
44.0,74.4,0.56,8.57,,0.32,5.01,65.13,2023-03-05 00:30:00
38.8,74.7,0.66,9.79,,0.5,5.74,53.87,2023-03-05 00:45:00
38.8,74.7,0.54,13.53,,0.54,7.63,44.44,2023-03-05 01:00:00
38.8,74.7,0.54,11.2,,0.32,6.39,43.86,2023-03-05 01:15:00
38.8,74.7,0.47,8.89,,0.19,5.11,49.63,2023-03-05 01:30:00
40.8,77.1,0.66,8.69,,0.31,5.16,51.97,2023-03-05 01:45:00
40.8,77.1,0.95,12.36,0.46,0.56,7.34,43.92,2023-03-05 02:00:00
40.8,77.1,0.56,8.82,0.25,0.39,5.15,43.43,2023-03-05 02:15:00
40.8,77.1,0.7,8.22,0.21,0.25,4.94,43.89,2023-03-05 02:30:00
43.3,73.9,0.49,7.87,,0.17,4.59,49.24,2023-03-05 02:45:00
43.3,73.9,1.46,16.74,,0.51,10.09,35.21,2023-03-05 03:00:00
43.3,73.9,0.63,11.83,0.18,0.62,6.8,34.65,2023-03-05 03:15:00
43.3,73.9,0.47,12.54,0.31,0.65,7.05,27.78,2023-03-05 03:30:00
46.9,79.4,1.08,20.9,0.48,0.64,12.0,,2023-03-05 03:45:00
46.9,79.4,0.45,15.41,,0.71,8.56,19.14,2023-03-05 04:00:00
46.9,79.4,0.59,11.78,0.12,0.65,6.75,22.67,2023-03-05 04:15:00
46.9,79.4,0.46,11.18,0.07,0.59,6.32,19.65,2023-03-05 04:30:00
47.3,81.0,0.5,9.45,,0.32,5.43,28.87,2023-03-05 04:45:00
47.3,81.0,0.62,16.07,0.07,0.73,9.06,21.5,2023-03-05 05:00:00
47.3,81.0,1.11,16.69,,0.62,9.78,15.13,2023-03-05 05:15:00
47.3,81.0,0.52,12.63,,0.69,7.14,22.28,2023-03-05 05:30:00
53.7,87.6,2.27,24.0,,0.72,14.61,6.76,2023-03-05 05:45:00
53.7,87.6,1.36,19.01,,0.83,11.22,15.38,2023-03-05 06:00:00
53.7,87.6,1.48,26.41,,0.82,15.25,3.61,2023-03-05 06:15:00
53.7,87.6,2.24,31.33,0.25,1.27,18.48,,2023-03-05 06:30:00
82.5,150.5,3.6,30.92,,1.42,19.37,,2023-03-05 06:45:00
82.5,150.5,2.59,27.49,0.49,1.06,16.73,0.43,2023-03-05 07:00:00
82.5,150.5,2.32,25.73,3.02,1.07,15.57,19.53,2023-03-05 07:15:00
82.5,150.5,2.26,20.11,2.39,1.14,12.54,34.82,2023-03-05 07:30:00
104.5,177.1,1.68,19.97,1.62,1.04,11.99,40.56,2023-03-05 07:45:00
104.5,177.1,1.13,10.99,2.65,0.63,6.77,50.23,2023-03-05 08:00:00
104.5,177.1,1.71,14.43,3.99,0.97,9.06,50.27,2023-03-05 08:15:00
104.5,177.1,2.17,14.32,3.86,0.98,9.38,50.85,2023-03-05 08:30:00
82.0,142.5,3.22,15.47,4.53,0.81,10.85,50.84,2023-03-05 08:45:00
82.0,142.5,1.44,12.28,4.0,0.93,7.7,61.73,2023-03-05 09:00:00
82.0,142.5,1.67,14.21,3.74,0.74,8.92,62.37,2023-03-05 09:15:00
82.0,142.5,1.19,11.14,3.01,1.22,6.89,67.17,2023-03-05 09:30:00
58.2,99.8,1.24,9.74,4.31,1.53,6.19,65.98,2023-03-05 09:45:00
58.2,99.8,1.84,9.55,8.38,1.17,6.57,67.32,2023-03-05 10:00:00
58.2,99.8,2.13,11.71,11.71,1.47,7.96,71.78,2023-03-05 10:15:00
58.2,99.8,2.66,14.21,13.93,1.55,9.73,80.68,2023-03-05 10:30:00
39.0,59.8,4.71,15.77,14.57,1.94,12.22,81.12,2023-03-05 10:45:00
39.0,59.8,4.31,18.3,12.84,2.11,13.24,87.63,2023-03-05 11:00:00
39.0,59.8,5.86,12.55,7.12,1.46,11.44,83.64,2023-03-05 11:15:00
39.0,59.8,5.53,35.35,6.77,1.04,23.3,79.31,2023-03-05 11:30:00
28.9,190.3,3.58,12.33,4.07,1.02,9.47,80.65,2023-03-05 11:45:00
28.9,190.3,4.01,9.02,2.33,0.98,8.06,82.01,2023-03-05 12:00:00
28.9,190.3,1.11,5.57,1.21,0.76,3.87,82.91,2023-03-05 12:15:00
28.9,190.3,1.57,6.65,1.99,0.87,4.82,80.1,2023-03-05 12:30:00
17.3,95.1,2.16,10.0,5.14,1.3,7.08,80.27,2023-03-05 12:45:00
17.3,95.1,3.09,9.78,5.6,1.43,7.71,81.22,2023-03-05 13:00:00
17.3,95.1,3.03,12.1,8.65,1.63,8.9,85.04,2023-03-05 13:15:00
17.3,95.1,4.54,14.41,11.36,2.01,11.35,89.29,2023-03-05 13:30:00
30.8,61.9,4.22,18.28,11.3,2.04,13.16,86.89,2023-03-05 13:45:00
30.8,61.9,5.29,14.31,13.49,2.2,11.92,90.87,2023-03-05 14:00:00
30.8,61.9,3.64,14.62,16.45,2.23,10.73,96.13,2023-03-05 14:15:00
30.8,61.9,4.57,17.77,17.26,2.14,13.16,99.76,2023-03-05 14:30:00
34.9,78.4,6.97,18.5,9.13,1.59,15.5,84.67,2023-03-05 14:45:00
34.9,78.4,4.3,14.53,6.38,1.33,11.23,86.2,2023-03-05 15:00:00
34.9,78.4,4.75,17.91,4.08,1.09,13.39,84.67,2023-03-05 15:15:00
34.9,78.4,3.98,17.05,4.36,0.76,12.3,86.21,2023-03-05 15:30:00
19.7,112.0,6.52,29.69,2.21,0.94,21.09,64.28,2023-03-05 15:45:00
19.7,112.0,9.26,43.88,2.03,0.67,30.86,72.82,2023-03-05 16:00:00
19.7,112.0,7.66,45.98,2.8,0.98,30.68,64.78,2023-03-05 16:15:00
19.7,112.0,24.64,61.17,2.29,0.73,52.57,67.65,2023-03-05 16:30:00
20.2,86.2,9.21,44.05,1.21,0.61,30.92,67.36,2023-03-05 16:45:00
20.2,86.2,7.61,27.42,0.45,0.55,20.77,60.34,2023-03-05 17:00:00
20.2,86.2,8.55,44.48,0.8,1.11,30.61,54.52,2023-03-05 17:15:00
20.2,86.2,13.52,52.61,1.37,0.93,38.98,57.02,2023-03-05 17:30:00
27.5,80.5,15.72,66.76,4.22,1.29,48.29,32.91,2023-03-05 17:45:00
27.5,80.5,8.13,47.57,2.99,1.34,31.91,39.82,2023-03-05 18:00:00
27.5,80.5,26.58,54.48,5.78,1.38,50.59,27.93,2023-03-05 18:15:00
27.5,80.5,62.43,72.7,4.1,2.42,89.89,30.32,2023-03-05 18:30:00
45.7,98.8,24.95,76.13,3.83,1.32,60.78,23.63,2023-03-05 18:45:00
45.7,98.8,41.77,79.46,5.32,1.55,76.22,18.65,2023-03-05 19:00:00
45.7,98.8,26.22,70.17,6.18,1.56,58.64,18.41,2023-03-05 19:15:00
45.7,98.8,30.21,66.25,6.34,1.62,59.8,18.35,2023-03-05 19:30:00
51.4,112.2,33.79,67.88,6.64,1.49,63.57,24.62,2023-03-05 19:45:00
51.4,112.2,7.24,41.11,6.18,1.04,27.75,32.2,2023-03-05 20:00:00
51.4,112.2,13.32,53.98,7.04,1.32,39.54,25.98,2023-03-05 20:15:00
51.4,112.2,13.31,57.34,3.28,1.18,41.32,28.42,2023-03-05 20:30:00
56.8,101.6,13.47,53.46,1.98,1.4,39.39,12.67,2023-03-05 20:45:00
56.8,101.6,16.37,63.94,2.81,1.57,47.32,7.59,2023-03-05 21:00:00
56.8,101.6,14.97,57.55,4.36,1.0,42.78,11.97,2023-03-05 21:15:00
56.8,101.6,7.03,43.4,2.26,0.92,28.8,19.73,2023-03-05 21:30:00
46.5,90.3,7.43,47.14,1.88,0.85,31.11,15.05,2023-03-05 21:45:00
46.5,90.3,6.85,48.72,1.51,0.97,31.49,14.08,2023-03-05 22:00:00
46.5,90.3,9.8,51.73,3.82,1.03,35.49,8.58,2023-03-05 22:15:00
46.5,90.3,4.31,43.26,6.57,0.86,26.51,17.91,2023-03-05 22:30:00
42.6,96.1,2.72,39.3,7.51,0.6,23.11,22.21,2023-03-05 22:45:00
42.6,96.1,1.97,35.27,7.97,0.58,20.36,36.65,2023-03-05 23:00:00
42.6,96.1,2.1,27.89,3.88,0.12,16.54,38.9,2023-03-05 23:15:00
42.6,96.1,0.8,14.58,1.42,0.11,8.4,54.1,2023-03-05 23:30:00
42.1,78.3,0.81,16.23,1.07,0.21,9.29,55.44,2023-03-05 23:45:00
42.1,78.3,0.74,8.22,,0.0,4.97,66.68,2023-03-06 00:00:00
42.1,78.3,0.54,4.8,,0.0,2.99,70.77,2023-03-06 00:15:00
42.1,78.3,0.93,7.05,0.62,0.0,4.5,68.58,2023-03-06 00:30:00
23.1,51.2,1.05,16.87,12.93,0.0,9.83,60.39,2023-03-06 00:45:00
23.1,51.2,0.86,11.55,7.46,0.0,6.84,67.96,2023-03-06 01:00:00
23.1,51.2,0.76,5.77,1.1,0.0,3.69,75.63,2023-03-06 01:15:00
23.1,51.2,0.84,5.38,0.68,0.0,3.54,74.89,2023-03-06 01:30:00
25.1,45.4,0.76,9.41,2.89,0.0,5.62,71.71,2023-03-06 01:45:00
25.1,45.4,0.95,14.04,7.09,0.06,8.24,67.36,2023-03-06 02:00:00
25.1,45.4,0.77,14.78,14.65,0.05,8.49,65.99,2023-03-06 02:15:00
25.1,45.4,0.95,24.69,21.99,0.63,13.91,58.26,2023-03-06 02:30:00
48.0,66.2,0.71,29.87,25.16,0.71,16.47,55.25,2023-03-06 02:45:00
48.0,66.2,0.91,25.82,24.73,0.64,14.48,57.95,2023-03-06 03:00:00
48.0,66.2,0.68,27.36,28.01,0.63,15.1,57.94,2023-03-06 03:15:00
48.0,66.2,0.6,13.4,22.88,0.0,7.61,63.15,2023-03-06 03:30:00
69.4,91.8,0.71,5.56,19.16,0.0,3.53,65.82,2023-03-06 03:45:00
69.4,91.8,0.74,5.59,16.75,0.0,3.58,66.46,2023-03-06 04:00:00
69.4,91.8,0.74,5.8,13.7,0.0,3.69,64.14,2023-03-06 04:15:00
69.4,91.8,0.81,5.79,13.03,0.0,3.73,65.25,2023-03-06 04:30:00
41.2,52.2,0.69,6.02,7.94,0.0,3.76,62.5,2023-03-06 04:45:00
41.2,52.2,0.88,10.66,6.35,0.0,6.39,55.55,2023-03-06 05:00:00
41.2,52.2,1.28,25.19,10.6,0.97,14.44,29.62,2023-03-06 05:15:00
41.2,52.2,1.18,29.61,39.1,3.31,16.71,24.2,2023-03-06 05:30:00
51.9,89.7,1.09,31.48,57.09,3.42,17.63,22.72,2023-03-06 05:45:00
51.9,89.7,3.94,35.53,48.5,3.91,22.1,18.11,2023-03-06 06:00:00
51.9,89.7,8.26,49.09,77.65,5.53,32.83,15.08,2023-03-06 06:15:00
51.9,89.7,8.09,50.34,77.93,5.01,33.35,13.88,2023-03-06 06:30:00
126.4,199.7,4.53,35.24,43.91,3.4,22.43,24.62,2023-03-06 06:45:00
126.4,199.7,2.83,26.22,24.06,1.79,16.25,36.05,2023-03-06 07:00:00
126.4,199.7,3.73,23.87,19.31,1.35,15.73,43.14,2023-03-06 07:15:00
126.4,199.7,3.3,20.89,15.42,1.29,13.8,51.75,2023-03-06 07:30:00
98.5,160.1,1.92,13.48,9.13,1.27,8.74,62.61,2023-03-06 07:45:00
98.5,160.1,1.71,10.15,4.41,0.29,6.79,68.09,2023-03-06 08:00:00
98.5,160.1,1.18,5.85,3.01,0.3,4.07,70.44,2023-03-06 08:15:00
98.5,160.1,3.23,4.74,1.27,0.37,5.15,67.98,2023-03-06 08:30:00
50.7,81.8,1.3,7.45,0.57,0.62,5.02,73.0,2023-03-06 08:45:00
50.7,81.8,1.83,9.47,0.13,0.75,6.52,74.48,2023-03-06 09:00:00
50.7,81.8,1.98,9.67,,0.52,6.75,72.15,2023-03-06 09:15:00
50.7,81.8,1.7,9.61,,0.58,6.5,73.35,2023-03-06 09:30:00
36.9,71.3,2.09,7.8,,0.45,5.85,79.44,2023-03-06 09:45:00
36.9,71.3,2.66,9.61,,0.43,7.27,77.92,2023-03-06 10:00:00
36.9,71.3,1.17,6.32,,0.36,4.32,82.15,2023-03-06 10:15:00
36.9,71.3,1.42,6.84,,0.39,4.8,84.87,2023-03-06 10:30:00
32.1,54.1,1.7,9.55,,0.35,6.46,85.84,2023-03-06 10:45:00
32.1,54.1,1.7,9.03,,0.65,6.18,85.05,2023-03-06 11:00:00
32.1,54.1,1.5,8.75,,0.25,5.88,89.47,2023-03-06 11:15:00
32.1,54.1,2.43,8.31,,0.0,6.39,79.51,2023-03-06 11:30:00
24.3,216.9,4.42,14.34,,0.4,11.22,79.16,2023-03-06 11:45:00
24.3,216.9,3.38,14.01,,0.55,10.2,77.08,2023-03-06 12:00:00
24.3,216.9,2.88,11.98,,0.39,8.71,80.41,2023-03-06 12:15:00
24.3,216.9,3.32,15.05,,0.44,10.71,78.37,2023-03-06 12:30:00
20.9,130.2,4.73,16.43,,0.91,12.58,72.24,2023-03-06 12:45:00
20.9,130.2,5.55,21.48,,0.82,15.94,73.47,2023-03-06 13:00:00
20.9,130.2,3.91,22.05,,0.68,14.91,75.73,2023-03-06 13:15:00
20.9,130.2,4.61,22.68,,0.86,15.81,80.21,2023-03-06 13:30:00
23.2,79.0,3.25,14.86,,0.75,10.54,76.58,2023-03-06 13:45:00
23.2,79.0,2.61,9.99,,0.28,7.44,81.74,2023-03-06 14:00:00
23.2,79.0,2.42,10.48,,0.16,7.54,79.54,2023-03-06 14:15:00
23.2,79.0,2.2,35.31,,0.64,20.57,80.15,2023-03-06 14:30:00
23.1,58.2,3.02,12.91,,0.41,9.32,80.84,2023-03-06 14:45:00
23.1,58.2,3.06,14.65,,0.29,10.28,80.31,2023-03-06 15:00:00
23.1,58.2,2.37,10.91,,0.0,7.73,82.81,2023-03-06 15:15:00
23.1,58.2,3.09,12.35,,0.02,9.08,78.57,2023-03-06 15:30:00
20.3,57.2,1.78,10.9,,0.03,7.24,84.23,2023-03-06 15:45:00
20.3,57.2,1.81,7.36,,0.13,5.38,86.95,2023-03-06 16:00:00
20.3,57.2,1.62,7.63,,0.15,5.37,87.79,2023-03-06 16:15:00
20.3,57.2,2.01,10.31,,0.15,7.12,83.46,2023-03-06 16:30:00
24.7,63.8,1.93,11.21,,0.31,7.53,78.71,2023-03-06 16:45:00
24.7,63.8,1.94,12.13,,0.48,8.03,75.0,2023-03-06 17:00:00
24.7,63.8,2.36,12.96,,0.14,8.81,77.47,2023-03-06 17:15:00
24.7,63.8,4.12,19.98,,0.74,13.97,69.14,2023-03-06 17:30:00
27.1,62.0,6.47,16.49,,1.1,14.03,63.6,2023-03-06 17:45:00
27.1,62.0,7.98,34.3,,1.18,24.73,56.26,2023-03-06 18:00:00
27.1,62.0,6.74,40.81,,1.32,27.19,49.61,2023-03-06 18:15:00
27.1,62.0,8.16,47.19,,1.13,31.74,42.53,2023-03-06 18:30:00
36.5,82.3,5.58,36.84,,1.09,24.14,44.95,2023-03-06 18:45:00
36.5,82.3,9.24,48.37,0.1,1.36,33.24,34.73,2023-03-06 19:00:00
36.5,82.3,9.11,79.54,,1.44,49.72,38.33,2023-03-06 19:15:00
36.5,82.3,8.25,42.7,,1.25,29.43,37.24,2023-03-06 19:30:00
55.7,106.6,10.13,48.91,0.22,1.98,34.26,29.11,2023-03-06 19:45:00
55.7,106.6,10.08,50.45,0.04,1.34,35.03,29.31,2023-03-06 20:00:00
55.7,106.6,7.26,26.41,,1.2,19.95,38.16,2023-03-06 20:15:00
55.7,106.6,3.28,27.84,,1.67,17.47,43.58,2023-03-06 20:30:00
62.9,108.0,4.09,29.99,,1.1,19.28,46.82,2023-03-06 20:45:00
62.9,108.0,4.72,32.98,,1.04,21.38,37.5,2023-03-06 21:00:00
62.9,108.0,5.41,34.17,,0.98,22.57,40.31,2023-03-06 21:15:00
62.9,108.0,3.36,30.92,,1.23,19.17,38.64,2023-03-06 21:30:00
51.5,94.5,2.52,26.46,,1.02,16.12,46.82,2023-03-06 21:45:00
51.5,94.5,1.4,19.84,,0.65,11.69,54.63,2023-03-06 22:00:00
51.5,94.5,1.86,18.46,,0.66,11.34,54.17,2023-03-06 22:15:00
51.5,94.5,2.34,23.02,,0.67,14.15,42.86,2023-03-06 22:30:00
