pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
7.0,33.24,4.89,9.49,45.49,0.42,9.03,5.82,28.62,,1.0,138.81,,2022-08-17 04:15:00,17.52
7.0,36.0,3.54,7.3,45.06,0.43,6.77,5.99,28.46,,0.72,139.26,,2022-08-17 04:30:00,16.07
7.0,36.0,3.39,7.84,45.07,0.43,6.93,6.03,28.39,,0.82,139.48,,2022-08-17 04:45:00,16.03
7.0,36.0,3.49,8.14,45.47,0.43,7.17,5.51,28.36,,0.95,141.41,,2022-08-17 05:00:00,16.11
7.0,36.9,2.58,8.64,45.83,0.43,6.69,5.69,28.25,,0.94,144.04,,2022-08-17 05:15:00,15.97
7.0,39.0,1.95,8.08,46.02,0.43,5.9,5.47,28.14,,0.78,138.81,,2022-08-17 05:30:00,16.17
7.0,39.0,2.54,7.49,45.59,0.44,6.05,5.95,28.09,,0.84,141.63,,2022-08-17 05:45:00,17.24
12.33,39.0,4.53,11.67,45.42,0.46,9.88,5.42,28.22,,0.8,142.05,,2022-08-17 06:00:00,18.95
15.0,42.42,7.76,17.68,45.8,0.46,15.71,6.07,28.41,,0.86,158.1,,2022-08-17 06:15:00,17.94
15.0,50.0,6.2,15.22,45.81,0.46,13.12,5.83,28.43,,0.96,139.26,,2022-08-17 06:30:00,18.03
25.0,91.0,8.0,23.5,79.19,0.5,19.0,6.65,31.96,,1.79,212.14,,2022-08-17 10:15:00,15.4
25.0,91.0,8.54,24.59,72.34,0.52,20.02,5.5,32.09,,1.71,195.27,,2022-08-17 10:30:00,16.94
25.0,91.0,6.97,20.76,64.91,0.51,16.72,5.36,32.62,,1.84,222.63,,2022-08-17 10:45:00,19.3
31.1,91.0,5.24,19.46,63.61,0.5,14.63,5.22,32.81,,1.82,221.17,,2022-08-17 11:00:00,18.08
34.0,86.8,5.22,20.82,64.98,0.5,15.31,4.98,33.88,,1.75,186.75,,2022-08-17 11:15:00,18.43
34.0,77.0,4.7,17.69,65.4,0.49,13.25,5.15,34.39,,1.7,189.07,,2022-08-17 11:30:00,18.6
34.0,77.0,3.23,15.19,62.79,0.5,10.7,5.27,34.44,,1.84,191.84,,2022-08-17 11:45:00,18.53
29.26,77.0,2.7,13.08,57.83,0.49,9.14,4.57,34.37,,1.86,201.17,,2022-08-17 12:00:00,18.81
27.0,71.4,2.66,11.82,54.05,0.49,8.44,4.96,34.36,,1.87,187.0,,2022-08-17 12:15:00,19.24
27.0,59.0,3.23,13.49,52.03,0.51,9.81,4.99,34.48,,1.82,205.91,,2022-08-17 12:30:00,17.97
27.0,59.0,3.72,14.46,51.04,0.5,10.72,4.75,35.11,,2.21,181.17,,2022-08-17 12:45:00,17.47
20.22,59.0,2.23,12.91,49.75,0.49,8.7,4.88,35.42,,1.3,202.61,,2022-08-17 13:00:00,17.58
17.0,59.62,1.76,12.02,48.52,0.48,7.82,4.6,36.06,,1.75,192.06,,2022-08-17 13:15:00,15.85
,,,,,,,5.69,,,,,,2022-08-18 09:00:00,
21.0,39.8,7.09,22.79,49.72,0.63,17.9,5.77,32.01,,1.74,208.9,1003.27,2022-08-18 09:15:00,21.83
21.0,37.0,4.57,19.78,49.1,0.6,14.26,5.67,32.63,,1.8,222.58,1003.06,2022-08-18 09:30:00,20.34
21.0,,14.75,38.12,54.1,0.57,32.25,5.4,34.55,,1.68,214.63,1002.51,2022-08-18 10:15:00,31.14
21.0,,7.67,30.31,51.48,0.58,22.36,5.49,34.88,,1.82,214.31,1002.38,2022-08-18 10:30:00,18.96
21.0,,5.35,25.56,46.27,0.57,17.94,5.3,34.94,,1.67,214.89,1002.27,2022-08-18 10:45:00,16.13
,,7.15,22.14,45.27,0.57,17.6,5.44,35.5,,1.09,224.92,1002.06,2022-08-18 11:00:00,17.64
,,6.19,19.72,44.62,0.55,15.53,5.19,35.36,,1.14,226.81,1001.82,2022-08-18 11:15:00,16.24
,47.0,7.15,20.55,44.0,0.54,16.74,5.27,35.89,,1.06,216.49,1001.71,2022-08-18 11:30:00,15.0
,47.0,8.51,22.16,45.68,0.55,18.71,5.43,36.37,,1.53,192.31,1001.58,2022-08-18 11:45:00,22.41
,47.0,9.01,23.19,45.81,0.54,19.67,5.42,35.89,,1.71,208.68,1001.45,2022-08-18 12:00:00,3.68
5.0,45.2,6.42,21.25,46.38,0.53,16.52,5.59,36.12,,1.61,200.32,1001.28,2022-08-18 12:15:00,12.97
5.0,41.0,5.25,20.3,45.55,0.54,15.07,5.26,36.36,,1.6,199.4,1000.98,2022-08-18 12:30:00,15.91
5.0,41.0,4.5,18.99,45.61,0.54,13.76,5.87,36.78,,1.64,197.84,1000.73,2022-08-18 12:45:00,16.89
5.67,41.0,6.04,18.56,45.79,0.54,14.79,5.48,37.48,,1.4,215.27,1000.54,2022-08-18 13:00:00,16.69
6.0,43.49,7.55,21.49,46.61,0.55,17.59,5.68,37.58,,1.49,197.45,1000.36,2022-08-18 13:15:00,15.85
6.0,49.0,7.3,23.46,45.69,0.53,18.41,5.66,37.66,,1.51,194.59,1000.08,2022-08-18 13:30:00,15.45
6.0,49.0,5.24,18.48,46.07,0.53,14.09,4.77,37.38,,1.74,213.29,999.91,2022-08-18 13:45:00,16.27
6.0,49.0,5.79,19.22,45.67,0.54,14.91,5.58,37.24,,1.68,212.84,999.8,2022-08-18 14:00:00,15.41
6.0,48.38,7.0,20.32,47.05,0.54,16.5,5.93,37.32,,1.64,214.75,999.59,2022-08-18 14:15:00,15.97
6.0,47.0,7.2,22.44,46.71,0.53,17.78,5.56,37.69,,1.56,202.37,999.38,2022-08-18 14:30:00,16.07
6.0,47.0,8.97,21.38,46.35,0.55,18.67,5.62,38.56,,1.21,188.25,999.29,2022-08-18 14:45:00,16.83
6.68,47.0,12.77,20.32,47.03,0.54,21.18,5.69,38.54,,1.45,203.89,999.18,2022-08-18 15:00:00,17.83
7.0,47.88,9.42,21.44,47.02,0.55,19.07,5.81,38.54,,1.43,203.7,999.11,2022-08-18 15:15:00,16.5
7.0,50.0,11.65,28.56,46.23,0.57,24.67,5.81,38.38,,1.5,205.39,998.94,2022-08-18 15:30:00,15.18
7.0,50.0,13.97,29.85,46.39,0.55,27.24,6.07,38.6,,1.48,204.78,998.92,2022-08-18 15:45:00,17.58
15.0,45.0,6.64,17.94,45.13,0.57,14.92,5.92,32.44,,2.29,237.88,1001.29,2022-08-22 09:45:00,17.01
10.33,45.0,5.48,17.31,45.5,0.53,13.67,5.92,32.74,,2.41,235.65,1001.21,2022-08-22 10:00:00,16.46
8.0,43.5,4.74,15.84,45.74,0.52,12.27,6.21,32.99,,2.17,249.41,1001.11,2022-08-22 10:15:00,17.04
8.0,40.0,4.67,15.36,46.79,0.52,11.95,6.4,33.5,,1.61,241.28,1000.94,2022-08-22 10:30:00,16.5
8.0,40.0,5.1,16.74,45.49,0.51,13.05,6.02,33.76,,2.43,231.65,1000.93,2022-08-22 10:45:00,15.89
8.68,40.0,4.62,16.15,45.29,0.5,12.34,5.81,34.03,,2.14,230.2,1000.86,2022-08-22 11:00:00,16.28
9.0,42.02,5.43,18.03,45.02,0.51,14.0,5.78,34.46,,1.94,222.01,1000.8,2022-08-22 11:15:00,17.02
9.0,47.0,7.47,20.12,45.01,0.49,16.76,6.04,34.68,,1.7,246.5,1000.64,2022-08-22 11:30:00,18.13
9.0,47.0,7.5,20.01,44.75,0.49,16.73,5.59,34.32,,1.98,255.99,1000.48,2022-08-22 11:45:00,17.88
7.0,47.0,7.15,19.37,45.31,0.5,16.12,5.93,34.83,,1.65,246.34,1000.2,2022-08-22 12:00:00,20.1
6.0,44.3,12.5,19.37,45.33,0.5,20.48,5.65,34.75,,1.47,239.49,999.83,2022-08-22 12:15:00,16.83
6.0,38.0,10.33,17.1,45.48,0.5,17.5,5.35,35.43,,1.8,236.23,999.48,2022-08-22 12:30:00,14.84
6.0,38.0,9.0,18.56,45.73,0.51,17.21,6.11,35.62,,2.07,230.88,999.25,2022-08-22 12:45:00,16.51
4.0,38.0,6.03,18.79,45.58,0.51,14.89,6.08,35.96,,1.98,222.86,998.95,2022-08-22 13:00:00,18.37
3.0,38.87,6.28,20.35,46.22,0.51,15.92,5.94,36.6,,1.73,231.67,998.67,2022-08-22 13:15:00,16.81
3.0,41.0,6.55,21.94,45.34,0.54,17.01,5.77,36.18,,1.64,219.97,998.48,2022-08-22 13:30:00,16.88
3.0,41.0,7.92,27.67,45.87,0.54,21.16,5.97,36.29,,1.71,249.81,998.33,2022-08-22 13:45:00,17.3
5.03,41.0,5.08,20.65,46.28,0.51,15.12,6.31,35.87,,2.05,239.63,998.22,2022-08-22 14:00:00,17.21
6.0,42.8,1.78,15.39,46.06,0.48,9.65,5.56,36.33,,1.92,244.26,998.08,2022-08-22 14:15:00,15.76
6.0,47.0,1.92,14.77,45.5,0.48,9.4,5.53,36.42,,2.56,239.0,997.94,2022-08-22 14:30:00,15.95
6.0,47.0,3.27,15.75,45.56,0.48,11.05,5.09,36.79,,2.01,222.36,997.75,2022-08-22 14:45:00,16.51
4.67,47.0,2.95,14.21,45.79,0.48,9.96,5.34,36.83,,1.97,219.94,997.63,2022-08-22 15:00:00,15.05
4.0,41.51,1.94,11.49,45.75,0.47,7.69,5.56,36.46,,2.17,235.7,997.49,2022-08-22 15:15:00,14.89
4.0,28.0,1.87,9.97,46.1,0.48,6.82,5.58,36.43,,2.55,230.2,997.4,2022-08-22 15:30:00,16.52
4.0,28.0,2.9,12.89,46.58,0.48,9.21,5.63,36.49,,2.31,222.52,997.43,2022-08-22 15:45:00,17.45
4.0,28.0,2.94,15.24,47.04,0.49,10.5,5.29,36.66,,2.37,232.15,997.43,2022-08-22 16:00:00,14.93
4.0,32.04,2.06,14.63,46.84,0.48,9.46,5.74,36.93,,2.06,227.5,997.38,2022-08-22 16:15:00,12.82
4.0,42.0,1.83,12.34,46.8,0.49,8.05,5.35,36.68,,1.93,223.55,997.48,2022-08-22 16:30:00,14.72
4.0,42.0,2.76,13.55,46.69,0.5,9.46,5.26,36.6,,1.55,233.16,997.59,2022-08-22 16:45:00,16.11
4.68,42.0,3.35,15.31,46.82,0.51,10.86,5.39,36.22,,1.65,221.73,997.57,2022-08-22 17:00:00,15.32
5.0,43.2,7.49,16.2,46.46,0.52,14.71,5.32,35.74,,1.74,223.0,997.86,2022-08-22 17:15:00,13.5
5.0,46.0,14.89,35.04,46.73,0.54,30.75,5.99,30.51,,1.32,135.71,998.4,2022-08-22 17:30:00,14.28
5.0,46.0,26.27,34.62,46.54,0.57,39.71,6.24,27.14,,1.46,151.31,998.45,2022-08-22 17:45:00,13.39
10.42,46.0,46.12,37.86,46.77,0.65,57.72,6.29,27.17,,1.05,135.1,998.61,2022-08-22 18:00:00,14.42
13.0,44.8,51.47,31.91,47.28,0.68,58.8,6.49,27.24,,1.96,151.84,998.81,2022-08-22 18:15:00,16.11
13.0,42.0,51.76,36.39,46.94,0.73,61.44,5.94,27.34,,2.02,160.48,999.15,2022-08-22 18:30:00,15.12
13.0,42.0,48.96,31.78,46.49,0.7,56.7,5.98,27.53,,1.57,161.95,999.62,2022-08-22 18:45:00,15.14
17.0,42.0,39.25,29.89,46.27,0.68,47.8,6.35,27.84,,1.55,156.1,999.8,2022-08-22 19:00:00,15.78
7.0,38.0,5.4,14.91,47.62,0.5,12.32,5.9,33.44,,1.98,218.83,1000.87,2022-08-23 10:45:00,15.96
5.67,38.0,8.01,15.88,47.49,0.51,14.97,5.78,33.78,,1.96,226.07,1000.79,2022-08-23 11:00:00,16.01
5.0,36.84,7.03,16.97,47.46,0.51,14.74,6.06,33.98,,1.33,241.51,1000.7,2022-08-23 11:15:00,16.48
5.0,34.0,6.55,18.64,47.48,0.51,15.26,5.94,34.14,,1.36,262.43,1000.69,2022-08-23 11:30:00,15.46
5.0,34.0,9.03,20.35,47.39,0.52,18.18,6.03,34.58,,1.16,247.82,1000.51,2022-08-23 11:45:00,15.14
3.64,34.0,7.81,19.0,47.38,0.51,16.46,6.27,34.58,,1.8,241.95,1000.42,2022-08-23 12:00:00,15.14
3.0,36.4,5.38,16.29,47.42,0.51,13.02,5.66,34.55,,1.79,220.1,1000.25,2022-08-23 12:15:00,15.6
3.0,42.0,4.23,16.06,46.99,0.5,11.99,5.75,34.83,,1.89,223.05,999.99,2022-08-23 12:30:00,16.46
3.0,42.0,4.54,16.89,47.38,0.51,12.7,6.2,35.34,,1.98,206.43,999.71,2022-08-23 12:45:00,17.8
5.03,42.0,6.38,18.62,47.16,0.52,15.1,6.05,35.48,,1.75,225.93,999.5,2022-08-23 13:00:00,17.87
6.0,42.0,6.43,26.19,46.41,0.51,19.16,5.79,35.61,,1.31,254.9,999.33,2022-08-23 13:15:00,18.61
6.0,42.0,7.39,16.33,47.26,0.49,14.71,6.2,36.29,,1.52,207.2,999.03,2022-08-23 13:30:00,23.61
6.0,42.0,8.54,18.63,46.49,0.51,16.86,6.17,36.77,,1.6,212.14,998.88,2022-08-23 13:45:00,17.81
5.33,42.0,8.59,20.19,45.85,0.51,17.71,5.54,37.15,,1.39,212.08,998.7,2022-08-23 14:00:00,14.85
5.0,39.64,5.09,19.83,46.26,0.5,14.67,6.03,36.71,,1.91,225.58,998.49,2022-08-23 14:15:00,16.65
5.0,36.0,2.19,15.61,46.38,0.5,10.09,5.74,36.84,,1.73,219.82,998.32,2022-08-23 14:30:00,15.33
5.0,36.0,2.76,15.05,45.86,0.51,10.24,6.04,36.97,,1.81,210.16,998.34,2022-08-23 14:45:00,15.72
4.32,36.0,3.32,16.03,45.64,0.52,11.25,6.08,37.02,,1.44,214.74,998.36,2022-08-23 15:00:00,14.91
4.0,39.68,4.48,17.51,46.07,0.51,12.96,5.98,37.22,,1.71,213.39,998.32,2022-08-23 15:15:00,15.1
4.0,45.0,4.4,15.42,46.06,0.5,11.78,5.27,37.26,,1.81,206.42,998.33,2022-08-23 15:30:00,17.7
4.0,45.0,2.77,13.07,46.29,0.51,9.2,5.55,37.65,,1.59,190.08,998.25,2022-08-23 15:45:00,17.65
5.09,45.0,2.3,13.98,46.41,0.51,9.33,5.77,37.51,,1.69,189.58,998.15,2022-08-23 16:00:00,14.98
6.0,45.64,1.5,12.76,46.37,0.51,8.02,5.72,37.8,,1.73,201.14,998.14,2022-08-23 16:15:00,14.54
6.0,47.0,1.67,12.14,46.46,0.52,7.82,5.58,37.25,,1.72,204.64,998.13,2022-08-23 16:30:00,14.24
6.0,47.0,2.45,10.9,46.13,0.53,7.8,5.84,37.16,,1.62,204.43,998.22,2022-08-23 16:45:00,16.46
8.73,47.0,2.62,15.4,46.55,0.55,10.34,5.43,37.13,,1.15,194.79,998.32,2022-08-23 17:00:00,16.03
11.0,48.44,2.9,19.01,46.94,0.56,12.47,5.75,36.06,,2.22,173.89,998.64,2022-08-23 17:15:00,16.06
11.0,52.0,2.05,18.38,46.93,0.51,11.42,5.11,33.44,,2.4,154.26,998.94,2022-08-23 17:30:00,17.92
11.0,52.0,1.66,13.9,46.46,0.52,8.75,5.21,32.44,,1.9,154.8,999.1,2022-08-23 17:45:00,17.34
21.8,52.0,1.58,9.7,46.29,0.53,6.45,5.65,31.46,,1.96,146.79,999.37,2022-08-23 18:00:00,15.4
23.0,49.86,1.51,8.98,46.31,0.53,6.0,5.43,31.05,,1.94,153.9,999.79,2022-08-23 18:15:00,15.57
23.0,43.0,3.12,18.16,45.41,0.51,12.19,5.66,30.77,,1.51,139.99,1000.22,2022-08-23 18:30:00,15.31
23.0,43.0,2.87,17.04,45.17,0.44,11.4,5.74,30.53,,1.46,135.94,1000.26,2022-08-23 18:45:00,16.18
20.65,43.0,1.83,10.52,45.16,0.5,7.09,5.7,30.21,,1.75,139.62,1000.43,2022-08-23 19:00:00,15.72
20.0,42.82,1.73,11.31,45.86,0.53,7.41,5.64,30.04,,1.65,143.17,1000.63,2022-08-23 19:15:00,15.31
20.0,41.0,1.6,8.86,46.25,0.48,6.01,5.68,29.84,,1.64,141.7,1000.99,2022-08-23 19:30:00,16.01
20.0,41.0,1.04,9.09,46.45,0.5,5.67,5.31,29.77,,1.59,144.05,1001.35,2022-08-23 19:45:00,15.8
16.67,41.0,0.63,8.01,45.92,0.49,4.77,5.68,29.67,,1.52,139.83,1001.68,2022-08-23 20:00:00,14.82
15.0,34.7,1.15,5.94,45.85,0.49,4.08,5.11,29.7,,0.98,144.75,1002.15,2022-08-23 20:15:00,14.78
15.0,27.0,1.61,5.05,45.48,0.48,4.0,5.72,29.71,,0.94,172.51,1002.64,2022-08-23 20:30:00,16.42
15.0,27.0,1.62,8.11,45.84,0.49,5.61,5.58,29.76,,1.37,155.81,1002.82,2022-08-23 20:45:00,14.79
10.26,27.0,1.52,9.48,45.32,0.46,6.28,5.97,29.65,,1.27,149.77,1002.77,2022-08-23 21:00:00,14.6
8.0,27.0,1.81,6.39,45.64,0.49,4.87,5.65,29.44,,1.22,139.76,1002.71,2022-08-23 21:15:00,15.94
8.0,27.0,2.25,5.0,44.66,0.48,4.48,5.54,29.27,,1.39,144.44,1002.77,2022-08-23 21:30:00,16.24
8.0,27.0,1.91,5.03,44.8,0.48,4.23,5.73,29.31,,0.68,156.23,1003.21,2022-08-23 21:45:00,16.56
6.71,27.0,2.09,4.95,45.75,0.43,4.33,6.12,29.34,,0.63,163.41,1003.36,2022-08-23 22:00:00,16.56
6.0,24.75,2.65,7.28,45.86,0.44,6.03,6.21,29.34,,1.12,154.04,1003.37,2022-08-23 22:15:00,15.11
6.0,21.0,1.93,8.83,45.77,0.48,6.27,5.56,29.24,,1.01,141.34,1003.34,2022-08-23 22:30:00,15.72
6.0,21.0,2.34,7.98,45.61,0.49,6.16,5.84,29.22,,0.66,147.98,1003.02,2022-08-23 22:45:00,16.46
4.91,21.0,4.02,15.02,45.56,0.5,11.25,5.73,29.26,,0.87,179.17,1002.8,2022-08-23 23:00:00,17.07
4.0,21.58,3.97,18.28,45.97,0.48,12.95,5.92,29.1,,1.32,160.97,1002.75,2022-08-23 23:15:00,15.94
4.0,23.0,1.71,12.15,45.53,0.47,7.88,6.07,28.8,,1.02,152.26,1002.82,2022-08-23 23:30:00,15.69
4.0,23.0,1.33,10.42,45.73,0.48,6.61,6.19,28.62,,0.98,162.21,1002.77,2022-08-23 23:45:00,16.75
8.2,23.0,3.16,14.54,45.42,0.49,10.43,6.37,28.48,,0.82,154.93,1002.59,2022-08-24 00:00:00,17.0
10.0,27.04,3.75,12.48,45.7,0.47,9.69,6.01,28.3,,0.88,145.12,1002.5,2022-08-24 00:15:00,17.03
10.0,37.0,4.12,13.83,45.55,0.49,10.72,6.48,28.22,,0.93,203.97,1002.53,2022-08-24 00:30:00,17.63
10.0,37.0,4.92,15.91,45.48,0.46,12.46,6.24,28.17,,0.8,210.43,1002.48,2022-08-24 00:45:00,17.01
11.0,37.0,3.96,14.54,44.71,0.46,10.94,5.83,27.78,,0.93,219.81,1002.54,2022-08-24 01:00:00,16.14
11.0,32.5,2.98,11.09,44.49,0.41,8.32,6.18,27.48,,1.9,236.13,1002.59,2022-08-24 01:15:00,16.53
11.0,19.0,1.52,9.12,46.24,0.42,6.09,5.73,27.21,,1.49,268.75,1002.57,2022-08-24 01:30:00,15.63
11.0,19.0,1.62,9.37,46.02,0.44,6.29,5.82,27.17,,1.17,274.68,1002.75,2022-08-24 01:45:00,15.32
8.29,19.0,2.68,10.9,46.79,0.41,7.98,5.71,27.18,,1.43,272.99,1002.62,2022-08-24 02:00:00,15.1
7.0,18.73,2.12,10.1,47.15,0.41,7.09,6.33,27.03,,1.2,225.95,1002.09,2022-08-24 02:15:00,16.23
7.0,18.0,2.77,8.33,46.63,0.41,6.69,5.51,26.93,,1.24,215.05,1001.83,2022-08-24 02:30:00,15.41
7.0,18.0,2.22,7.27,46.32,0.41,5.63,5.81,26.81,,1.41,245.9,1001.72,2022-08-24 02:45:00,16.94
3.0,18.0,2.01,7.31,45.8,0.41,5.53,6.18,26.72,,1.17,251.36,1001.79,2022-08-24 03:00:00,17.12
1.0,18.45,2.88,9.42,46.8,0.41,7.36,6.13,26.86,,1.24,255.66,1001.71,2022-08-24 03:15:00,14.36
1.0,19.0,3.79,12.49,46.24,0.42,9.74,6.17,26.94,,0.65,249.6,1001.74,2022-08-24 03:30:00,15.01
1.0,19.0,5.92,15.56,45.96,0.43,13.11,5.98,26.4,,0.5,228.55,1002.1,2022-08-24 03:45:00,16.12
1.0,19.0,13.29,18.52,46.06,0.44,20.68,6.03,26.16,,0.48,91.76,1002.62,2022-08-24 04:00:00,15.7
1.0,,15.68,20.27,,,23.52,6.21,,,,,,2022-08-24 04:15:00,14.81
1.0,23.0,16.49,20.11,45.69,0.45,24.15,6.27,26.14,,0.55,124.19,1003.03,2022-08-24 04:30:00,16.13
1.0,23.0,36.36,21.4,45.04,0.48,40.95,6.03,26.26,,0.53,97.73,1003.19,2022-08-24 04:45:00,12.69
3.99,23.0,54.89,21.88,45.1,0.49,56.11,6.04,26.35,,0.56,117.24,1003.32,2022-08-24 05:00:00,20.08
6.0,21.27,21.08,14.55,45.46,0.45,24.87,6.04,26.38,,0.68,112.08,1003.58,2022-08-24 05:15:00,18.14
6.0,18.0,13.37,10.36,45.34,0.44,16.39,6.11,26.51,,0.62,114.29,1003.79,2022-08-24 05:30:00,18.96
6.0,18.0,15.06,12.89,45.74,0.44,19.1,6.21,26.44,,0.55,157.97,1003.95,2022-08-24 05:45:00,16.75
6.0,18.0,11.82,11.13,45.68,0.44,15.51,5.53,25.79,,1.42,256.53,1003.88,2022-08-24 06:00:00,15.8
6.0,20.7,9.13,10.65,45.74,0.43,13.08,6.16,25.3,,1.55,256.81,1003.77,2022-08-24 06:15:00,15.4
6.0,27.0,9.52,13.98,45.58,0.46,15.18,6.12,25.19,,1.7,272.35,1003.96,2022-08-24 06:30:00,17.14
6.0,27.0,10.69,16.04,45.33,0.45,17.22,5.9,24.98,,1.89,257.79,1003.86,2022-08-24 06:45:00,18.27
6.6,27.0,12.27,17.42,45.54,0.44,19.22,5.64,25.01,,1.2,269.16,1003.81,2022-08-24 07:00:00,17.96
7.0,24.2,20.45,21.79,45.55,0.49,28.23,5.67,25.17,,0.77,245.79,1004.06,2022-08-24 07:15:00,12.9
7.0,18.0,31.34,22.4,45.63,0.47,37.39,5.97,25.44,,0.59,233.55,1004.1,2022-08-24 07:30:00,16.93
7.0,18.0,35.37,23.2,45.68,0.51,41.1,6.19,25.7,,0.69,225.01,1004.26,2022-08-24 07:45:00,16.31
13.36,18.0,35.7,21.79,45.8,0.54,40.62,6.17,26.02,,0.52,205.1,1004.52,2022-08-24 08:00:00,18.81
14.0,19.12,38.18,21.24,46.34,0.56,42.26,6.19,26.44,,0.38,191.6,1004.65,2022-08-24 08:15:00,16.81
14.0,27.0,56.73,24.8,45.76,0.67,59.29,6.34,27.05,,0.55,182.12,1004.7,2022-08-24 08:30:00,25.98
14.0,27.0,48.01,22.08,46.09,0.59,50.35,6.56,27.31,,0.66,208.07,1004.65,2022-08-24 08:45:00,22.13
16.67,27.0,31.44,14.55,45.8,0.6,33.29,6.34,27.78,,0.81,220.11,1004.55,2022-08-24 09:00:00,21.06
18.0,28.09,26.92,14.36,45.69,0.56,29.52,5.99,27.93,,1.01,251.29,1004.44,2022-08-24 09:15:00,20.55
18.0,31.0,22.85,15.79,44.95,0.55,26.97,5.97,28.26,,0.96,258.43,1004.31,2022-08-24 09:30:00,19.31
18.0,31.0,19.12,16.04,45.29,0.53,24.08,6.01,28.53,,1.45,260.01,1004.32,2022-08-24 09:45:00,20.4
14.67,31.0,15.85,17.33,45.86,0.53,22.09,6.08,29.44,,1.79,230.78,1004.34,2022-08-24 10:00:00,18.84
13.0,35.33,13.96,18.33,45.83,0.53,21.1,6.1,30.42,,2.1,220.33,1004.27,2022-08-24 10:15:00,18.39
13.0,40.0,15.9,20.83,45.59,0.51,24.02,6.4,31.01,,1.53,208.47,1004.12,2022-08-24 10:30:00,17.79
13.0,40.0,17.71,22.51,45.99,0.52,26.36,6.34,31.87,,1.45,219.39,1003.92,2022-08-24 10:45:00,17.28
17.74,40.0,18.07,24.29,45.99,0.52,27.62,6.26,32.08,,1.66,220.13,1003.74,2022-08-24 11:00:00,16.98
20.0,45.32,13.49,21.28,46.01,0.51,22.3,6.11,32.79,,1.58,225.19,1003.52,2022-08-24 11:15:00,17.87
20.0,53.0,12.09,19.75,46.06,0.51,20.31,5.51,32.83,,1.63,237.36,1003.3,2022-08-24 11:30:00,19.03
20.0,53.0,11.3,21.77,45.99,0.51,20.74,5.96,33.22,,1.35,225.46,1003.17,2022-08-24 11:45:00,17.46
11.21,53.0,12.21,22.19,46.18,0.5,21.73,5.8,33.16,,1.59,212.78,1003.0,2022-08-24 12:00:00,17.9
6.0,45.04,9.63,18.26,46.59,0.5,17.53,6.03,33.38,,1.77,220.88,1002.56,2022-08-24 12:15:00,19.41
6.0,30.0,9.26,18.15,46.49,0.5,17.18,5.31,33.18,,1.61,216.85,1002.35,2022-08-24 12:30:00,19.57
6.0,30.0,11.97,19.61,46.09,0.51,20.16,5.69,33.48,,1.6,206.29,1001.96,2022-08-24 12:45:00,18.78
6.55,30.0,13.34,21.64,46.37,0.51,22.34,6.36,33.84,,1.63,209.26,1001.68,2022-08-24 13:00:00,20.71
7.0,31.73,11.77,20.74,46.37,0.52,20.61,6.0,34.16,,0.93,217.67,1001.43,2022-08-24 13:15:00,18.5
7.0,36.0,11.1,20.82,45.99,0.52,20.1,5.45,34.46,,1.24,224.65,1001.35,2022-08-24 13:30:00,16.92
7.0,36.0,9.98,20.12,45.79,0.52,18.83,5.75,34.71,,1.67,202.25,1001.13,2022-08-24 13:45:00,19.86
7.0,36.0,8.6,20.34,47.93,0.56,17.81,5.6,34.95,,1.62,206.33,1001.05,2022-08-24 14:00:00,20.18
7.0,36.29,11.74,23.88,51.97,0.52,22.24,5.51,35.59,,0.87,228.41,1000.86,2022-08-24 14:15:00,17.53
7.0,37.0,13.67,24.37,50.07,0.52,24.48,6.35,36.23,,1.19,207.37,1000.74,2022-08-24 14:30:00,16.73
7.0,37.0,8.9,20.86,45.5,0.51,18.34,5.47,36.91,,0.82,189.99,1000.48,2022-08-24 14:45:00,17.0
6.4,37.0,11.15,21.31,45.18,0.5,20.49,5.23,36.51,,1.64,202.36,1000.24,2022-08-24 15:00:00,17.04
6.0,37.29,9.57,21.02,43.49,0.52,18.95,5.63,36.09,,0.95,218.1,1000.11,2022-08-24 15:15:00,16.59
6.0,38.0,11.95,27.26,,,24.19,5.05,,,,,,2022-08-24 15:30:00,23.43
6.0,38.0,16.01,29.46,44.76,0.54,28.68,5.93,36.17,,1.51,197.23,999.71,2022-08-24 15:45:00,16.27
8.73,38.0,17.8,30.06,45.1,0.53,30.43,4.03,36.46,,1.32,207.22,999.62,2022-08-24 16:00:00,17.06
9.0,40.12,15.3,29.39,45.23,0.56,28.07,5.49,36.1,,0.83,176.28,999.55,2022-08-24 16:15:00,15.33
9.0,49.0,26.3,33.48,45.17,0.57,39.19,5.76,35.53,,1.3,185.47,999.64,2022-08-24 16:30:00,17.58
9.0,49.0,14.56,33.88,44.46,0.56,29.86,6.04,35.49,,1.13,175.16,999.83,2022-08-24 16:45:00,19.16
8.32,49.0,14.48,31.39,45.4,0.56,28.46,6.62,34.42,,1.62,201.64,999.9,2022-08-24 17:00:00,17.35
8.0,51.17,16.94,31.79,45.57,0.63,30.68,4.17,34.07,,0.96,181.44,999.95,2022-08-24 17:15:00,18.8
8.0,62.0,28.3,44.68,45.86,0.66,46.78,5.23,33.61,,1.44,189.63,1000.07,2022-08-24 17:30:00,17.92
8.0,62.0,67.66,63.57,46.65,0.79,89.62,5.14,33.21,,0.82,159.58,1000.2,2022-08-24 17:45:00,10.98
