pm2.5,pm10,no,no2,so2,co,nox,at,rh,ws,wd,bp,timestamp,nh3
23.95,51.0,3.11,7.99,,0.21,2.6,26.38,87.78,0.38,163.11,1003.28,2024-11-01 01:45:00,3.45
23.18,49.3,3.0,7.97,,0.21,2.6,26.44,88.01,0.43,210.83,1003.17,2024-11-01 02:00:00,3.45
19.9,42.0,3.09,7.99,,0.21,2.58,26.43,88.09,0.43,246.66,1003.0,2024-11-01 02:15:00,3.44
19.9,42.0,3.14,8.0,,0.21,2.52,26.34,88.33,0.36,167.45,1002.96,2024-11-01 02:30:00,3.44
19.9,42.0,3.17,8.01,,0.21,2.51,26.32,88.56,0.53,80.87,1003.02,2024-11-01 02:45:00,3.44
21.26,45.2,3.12,7.99,,0.21,2.61,26.35,88.74,0.4,171.67,1003.0,2024-11-01 03:00:00,3.46
27.1,58.0,3.08,7.98,,0.21,2.64,26.3,88.85,0.37,254.62,1002.88,2024-11-01 03:15:00,3.47
27.1,58.0,3.08,7.97,,0.21,2.62,26.28,88.83,0.39,127.29,1002.84,2024-11-01 03:30:00,3.48
27.1,58.0,2.99,7.97,,0.21,2.6,26.32,88.68,0.64,106.18,1002.88,2024-11-01 03:45:00,3.44
26.84,57.43,3.11,7.98,,0.21,2.63,26.31,88.62,0.58,245.16,1002.9,2024-11-01 04:00:00,3.48
25.75,55.0,3.12,7.98,,0.21,2.6,26.3,88.62,0.48,293.7,1002.88,2024-11-01 04:15:00,3.47
25.75,55.0,3.17,8.0,,0.21,2.54,26.23,88.74,0.4,255.16,1003.05,2024-11-01 04:30:00,3.41
25.75,55.0,3.14,8.0,,0.21,2.6,26.27,88.99,0.67,95.67,1003.22,2024-11-01 04:45:00,3.46
25.92,55.38,3.25,8.03,,0.21,2.5,26.23,89.12,0.54,189.58,1003.3,2024-11-01 05:00:00,3.43
26.65,57.0,3.1,8.0,,0.21,2.52,26.17,89.38,0.61,78.16,1003.56,2024-11-01 05:15:00,3.44
26.65,57.0,3.08,7.99,,0.21,2.53,26.12,89.62,0.52,233.89,1003.7,2024-11-01 05:30:00,3.44
26.65,57.0,3.08,7.98,,0.21,2.61,26.13,89.86,0.59,165.68,1003.88,2024-11-01 05:45:00,3.44
25.75,55.0,3.11,7.99,,0.2,2.59,26.11,90.08,0.73,143.72,1004.05,2024-11-01 06:00:00,3.44
22.15,47.0,3.08,7.99,,0.2,2.53,26.11,90.2,0.55,220.03,1004.31,2024-11-01 06:15:00,3.4
22.15,47.0,3.08,7.98,,0.21,2.59,26.12,90.16,0.95,74.74,1004.59,2024-11-01 06:30:00,3.44
22.15,47.0,3.1,7.98,,0.21,2.6,26.17,90.17,1.04,95.24,1004.91,2024-11-01 06:45:00,3.45
21.98,46.62,3.16,7.98,,0.21,2.66,26.3,90.3,0.78,216.7,1005.09,2024-11-01 07:00:00,3.46
21.25,45.0,3.08,7.97,,0.21,2.65,26.55,89.74,1.04,170.77,1005.25,2024-11-01 07:15:00,3.47
21.25,45.0,3.06,7.98,,0.21,2.6,27.24,87.71,0.79,94.2,1005.25,2024-11-01 07:30:00,3.47
21.25,45.0,3.08,7.98,,0.21,2.6,27.92,84.85,0.98,161.5,1005.53,2024-11-01 07:45:00,3.47
20.89,44.24,3.11,8.0,,0.21,2.53,28.6,82.62,0.98,227.43,1005.79,2024-11-01 08:00:00,3.43
19.45,41.0,3.08,8.0,,0.21,2.5,29.19,80.02,0.94,170.38,1006.08,2024-11-01 08:15:00,3.43
19.45,41.0,3.06,7.98,,0.21,2.59,29.44,77.43,1.03,109.17,1006.24,2024-11-01 08:30:00,3.47
19.45,41.0,3.19,8.01,,0.21,2.52,29.36,77.28,1.26,116.15,1006.37,2024-11-01 08:45:00,3.44
19.02,40.06,3.0,7.99,,0.21,2.5,29.49,76.6,1.25,78.01,1006.51,2024-11-01 09:00:00,3.42
17.2,36.0,3.0,7.99,,0.21,2.49,30.03,74.89,1.24,127.35,1006.41,2024-11-01 09:15:00,3.41
17.2,36.0,3.06,7.98,,0.21,2.53,30.62,72.78,1.26,147.49,1006.39,2024-11-01 09:30:00,3.43
17.2,36.0,3.01,7.99,,0.21,2.5,30.91,70.53,1.12,142.83,1006.42,2024-11-01 09:45:00,3.39
17.2,36.0,3.08,8.0,,0.21,2.54,31.12,69.54,1.1,119.91,1006.48,2024-11-01 10:00:00,3.43
17.2,36.0,2.95,7.97,,0.21,2.53,31.29,68.61,0.94,149.78,1006.41,2024-11-01 10:15:00,3.44
17.2,36.0,2.95,7.98,,0.21,2.5,31.9,66.27,0.82,153.51,1006.24,2024-11-01 10:30:00,3.42
17.2,36.0,3.07,7.99,,0.21,2.55,32.44,64.7,1.06,202.51,1005.99,2024-11-01 10:45:00,3.46
16.48,34.3,3.05,7.99,,0.21,2.5,32.64,63.47,1.02,157.5,1005.68,2024-11-01 11:00:00,3.45
13.15,27.0,2.99,7.99,,0.21,2.5,32.35,64.31,1.39,98.85,1005.35,2024-11-01 11:15:00,3.43
13.15,27.0,2.88,7.98,,0.21,2.49,32.44,64.49,1.41,131.73,1005.01,2024-11-01 11:30:00,3.4
13.15,27.0,2.95,7.98,,0.21,2.5,32.45,63.92,1.73,243.93,1004.78,2024-11-01 11:45:00,3.42
13.15,27.0,3.01,7.98,,0.21,2.57,30.99,62.83,1.5,284.33,1004.58,2024-11-01 12:00:00,3.44
13.15,27.0,3.05,7.99,,0.21,2.5,30.94,63.22,1.59,270.68,1004.24,2024-11-01 12:15:00,3.42
13.15,27.0,3.13,8.0,,0.21,2.53,32.89,61.48,1.14,274.64,1003.91,2024-11-01 12:30:00,3.45
13.15,27.0,3.16,7.99,,0.21,2.59,33.53,60.57,1.47,271.68,1003.52,2024-11-01 12:45:00,3.48
12.81,26.2,3.1,8.0,,0.21,2.5,32.74,61.53,1.57,274.72,1003.25,2024-11-01 13:00:00,3.44
11.35,23.0,3.0,7.98,,0.21,2.54,29.47,72.89,1.98,261.91,1003.3,2024-11-01 13:15:00,3.44
11.35,23.0,3.03,7.98,,0.21,2.55,24.82,89.96,2.28,227.31,1003.17,2024-11-01 13:30:00,3.45
11.35,23.0,3.06,7.97,,0.21,2.62,24.61,93.8,1.19,211.07,1002.96,2024-11-01 13:45:00,3.47
11.1,22.47,3.07,7.98,,0.21,2.61,24.91,94.44,0.7,237.22,1002.87,2024-11-01 14:00:00,3.48
10.0,20.0,3.23,8.0,,0.21,2.62,25.29,94.84,1.18,249.66,1002.78,2024-11-01 14:15:00,3.47
10.0,20.0,3.18,8.0,,0.21,2.6,25.45,94.78,0.87,246.97,1002.43,2024-11-01 14:30:00,3.48
10.0,20.0,3.09,7.98,,0.21,2.6,25.33,94.46,1.11,265.25,1002.34,2024-11-01 14:45:00,3.48
9.1,18.11,3.13,7.99,,0.21,2.6,25.67,94.71,0.73,258.29,1002.2,2024-11-01 15:00:00,3.47
5.5,10.0,3.08,8.0,,0.21,2.53,26.23,94.76,0.4,243.51,1001.95,2024-11-01 15:15:00,3.44
5.5,10.0,3.08,7.99,,0.21,2.55,26.49,94.28,0.52,235.24,1001.92,2024-11-01 15:30:00,3.46
5.5,10.0,3.09,8.0,,0.21,2.56,27.27,93.72,0.53,231.8,1002.18,2024-11-01 15:45:00,3.43
6.6,12.46,3.05,7.99,,0.21,2.52,26.41,86.29,2.91,53.84,1002.56,2024-11-01 16:00:00,3.43
11.35,23.0,3.01,7.97,,0.21,2.6,26.03,84.21,2.43,100.0,1002.68,2024-11-01 16:15:00,3.46
11.35,23.0,3.08,8.0,,0.21,2.51,25.99,88.04,2.2,125.59,1002.42,2024-11-01 16:30:00,3.44
11.35,23.0,2.99,7.99,,0.21,2.5,25.9,88.25,1.18,172.72,1002.67,2024-11-01 16:45:00,3.43
10.16,20.36,2.95,7.97,,0.21,2.55,26.08,87.23,0.73,212.25,1002.86,2024-11-01 17:00:00,3.45
5.05,9.0,3.06,7.98,,0.21,2.59,26.3,86.13,0.61,185.96,1002.83,2024-11-01 17:15:00,3.45
5.05,9.0,3.14,7.98,,0.21,2.64,26.47,84.53,0.61,198.89,1002.84,2024-11-01 17:30:00,3.46
5.05,9.0,3.0,7.97,,0.22,2.6,26.54,84.9,0.47,235.08,1003.08,2024-11-01 17:45:00,3.45
7.21,13.8,3.03,7.98,,0.21,2.59,26.54,85.91,0.53,234.8,1003.28,2024-11-01 18:00:00,3.47
17.2,36.0,3.2,8.03,,0.21,2.49,26.58,86.34,0.47,228.7,1003.52,2024-11-01 18:15:00,3.41
17.2,36.0,3.08,7.99,,0.21,2.58,26.71,85.37,0.38,198.77,1003.78,2024-11-01 18:30:00,3.44
17.2,36.0,3.08,8.0,,0.21,2.51,26.8,84.78,0.52,236.85,1004.11,2024-11-01 18:45:00,3.44
19.24,40.53,3.08,7.98,,0.21,2.58,26.76,85.39,0.53,207.62,1004.46,2024-11-01 19:00:00,3.46
28.0,60.0,3.05,7.99,,0.21,2.54,27.15,83.84,0.55,147.46,1004.79,2024-11-01 19:15:00,3.45
28.0,60.0,3.02,7.98,,0.21,2.54,27.19,83.57,0.32,209.51,1005.11,2024-11-01 19:30:00,3.44
28.0,60.0,2.92,7.96,,0.22,2.52,26.95,84.97,0.48,218.15,1005.26,2024-11-01 19:45:00,3.44
36.24,78.32,3.01,7.96,,0.22,2.64,26.87,85.44,0.34,185.58,1005.43,2024-11-01 20:00:00,3.48
71.65,157.0,3.16,7.99,,0.22,2.58,26.92,85.34,0.38,224.78,1005.62,2024-11-01 20:15:00,3.47
71.65,157.0,2.99,7.98,,0.22,2.5,26.74,86.58,0.52,264.38,1005.89,2024-11-01 20:30:00,3.43
71.65,157.0,3.12,7.99,,0.22,2.57,26.55,87.64,0.69,270.61,1006.02,2024-11-01 20:45:00,3.45
71.56,156.82,3.16,7.99,,0.22,2.62,26.52,89.0,0.57,273.85,1006.17,2024-11-01 21:00:00,3.47
71.2,156.0,3.2,8.0,,0.22,2.6,26.4,89.99,0.5,273.47,1006.29,2024-11-01 21:15:00,3.46
71.2,156.0,3.15,8.0,,0.22,2.53,26.26,90.39,0.59,259.08,1006.38,2024-11-01 21:30:00,3.44
71.2,156.0,3.13,8.0,,0.22,2.55,26.16,90.83,0.7,248.93,1006.42,2024-11-01 21:45:00,3.45
71.11,155.81,3.06,7.98,,0.22,2.56,26.1,91.15,0.36,257.29,1006.4,2024-11-01 22:00:00,3.45
70.75,155.0,3.1,7.99,,0.22,2.56,26.1,91.26,0.48,268.08,1006.28,2024-11-01 22:15:00,3.45
70.75,155.0,3.09,7.97,,0.21,2.67,26.18,91.35,0.64,251.12,1006.14,2024-11-01 22:30:00,3.48
70.75,155.0,3.16,7.99,,0.22,2.66,26.15,91.26,0.64,259.5,1006.13,2024-11-01 22:45:00,3.48
70.16,153.68,3.11,7.98,,0.21,2.62,26.12,91.22,0.46,253.27,1006.16,2024-11-01 23:00:00,3.46
67.6,148.0,3.16,7.99,,0.22,2.6,26.08,91.34,0.59,258.49,1006.2,2024-11-01 23:15:00,3.46
67.6,148.0,3.13,7.98,,0.22,2.67,26.06,91.49,0.61,257.79,1006.2,2024-11-01 23:30:00,3.48
67.6,148.0,3.01,7.97,,0.22,2.6,26.06,91.53,0.7,280.48,1006.02,2024-11-01 23:45:00,3.45
65.2,142.67,3.08,7.98,,0.21,2.6,26.16,91.31,0.69,280.48,1005.72,2024-11-02 00:00:00,3.46
54.1,118.0,3.1,7.99,,0.22,2.52,26.2,91.16,0.69,274.16,1005.46,2024-11-02 00:15:00,3.44
54.1,118.0,3.14,7.99,,0.22,2.6,26.12,91.19,0.61,275.14,1005.29,2024-11-02 00:30:00,3.48
54.1,118.0,3.1,7.98,,0.22,2.62,26.02,91.04,0.46,306.36,1005.1,2024-11-02 00:45:00,3.48
50.1,109.12,3.18,7.98,,0.21,2.69,26.03,91.05,0.74,274.07,1004.97,2024-11-02 01:00:00,3.48
32.95,71.0,3.11,7.98,,0.21,2.63,25.92,91.15,0.54,309.11,1004.88,2024-11-02 01:15:00,3.46
32.95,71.0,3.0,7.97,,0.22,2.6,25.96,91.19,0.47,294.57,1004.77,2024-11-02 01:30:00,3.45
32.95,71.0,2.97,7.96,,0.22,2.64,25.93,91.15,0.46,265.14,1004.66,2024-11-02 01:45:00,3.48
29.98,64.39,3.08,7.99,,0.22,2.51,25.82,91.34,0.4,267.86,1004.47,2024-11-02 02:00:00,3.43
17.2,36.0,3.08,7.98,,0.22,2.58,25.69,91.59,0.58,246.08,1004.34,2024-11-02 02:15:00,3.45
17.2,36.0,3.02,7.96,,0.22,2.64,25.67,91.99,0.79,255.65,1004.26,2024-11-02 02:30:00,3.47
17.2,36.0,3.12,8.0,,0.21,2.58,25.6,92.12,0.68,259.83,1004.31,2024-11-02 02:45:00,3.44
16.43,34.4,3.17,7.99,,0.22,2.63,25.58,92.38,0.85,263.78,1004.28,2024-11-02 03:00:00,3.48
13.15,27.0,3.2,7.99,,0.22,2.7,25.51,92.48,0.56,258.88,1004.07,2024-11-02 03:15:00,3.49
13.15,27.0,3.06,7.96,,0.22,2.68,25.47,92.61,0.3,157.5,1003.99,2024-11-02 03:30:00,3.49
13.15,27.0,3.07,7.98,,0.22,2.58,25.51,92.72,0.35,145.88,1004.0,2024-11-02 03:45:00,3.44
13.32,27.38,3.2,8.0,,0.22,2.59,25.5,92.59,0.34,232.76,1004.02,2024-11-02 04:00:00,3.45
14.05,29.0,3.04,7.97,,0.21,2.62,25.5,92.62,0.62,240.11,1004.08,2024-11-02 04:15:00,3.45
14.05,29.0,3.1,7.99,,0.21,2.62,25.44,92.66,0.54,255.41,1004.18,2024-11-02 04:30:00,3.44
14.05,29.0,3.11,8.0,,0.22,2.54,25.42,92.62,0.39,249.6,1004.22,2024-11-02 04:45:00,3.42
13.8,28.43,3.08,7.99,,0.21,2.57,25.36,92.65,0.41,257.31,1004.2,2024-11-02 05:00:00,3.44
12.7,26.0,3.11,8.0,,0.21,2.51,25.32,92.75,0.46,260.27,1004.25,2024-11-02 05:15:00,3.42
12.7,26.0,3.07,7.99,,0.21,2.55,25.32,92.89,0.58,263.49,1004.23,2024-11-02 05:30:00,3.43
12.7,26.0,3.06,7.98,,0.22,2.63,25.29,92.85,0.33,241.16,1004.38,2024-11-02 05:45:00,3.46
12.54,25.62,2.99,7.98,,0.21,2.57,25.26,92.81,0.4,234.46,1004.58,2024-11-02 06:00:00,3.44
11.8,24.0,3.04,7.97,,0.22,2.62,25.29,92.65,0.46,244.03,1004.76,2024-11-02 06:15:00,3.47
11.8,24.0,3.15,7.99,,0.22,2.61,25.62,91.97,0.39,197.01,1005.06,2024-11-02 06:30:00,3.45
11.8,24.0,3.07,7.99,,0.22,2.55,26.51,91.15,0.37,200.98,1005.48,2024-11-02 06:45:00,3.44
12.4,25.32,3.18,8.01,,0.21,2.58,27.51,87.91,0.3,216.24,1005.67,2024-11-02 07:00:00,3.45
14.95,31.0,3.01,7.99,,0.22,2.54,28.31,82.98,0.51,148.65,1005.78,2024-11-02 07:15:00,3.44
14.95,31.0,2.98,7.98,,0.22,2.55,28.34,78.86,0.6,163.87,1005.96,2024-11-02 07:30:00,3.43
14.95,31.0,3.08,7.99,,0.21,2.54,28.82,75.88,0.57,173.33,1006.13,2024-11-02 07:45:00,3.42
14.18,29.4,3.12,8.01,,0.21,2.5,29.45,74.76,0.82,304.29,1006.22,2024-11-02 08:00:00,3.4
10.9,22.0,3.08,8.0,,0.21,2.53,29.6,74.39,1.04,233.68,1006.31,2024-11-02 08:15:00,3.44
10.9,22.0,3.02,8.0,,0.21,2.46,29.72,74.02,1.12,169.1,1006.44,2024-11-02 08:30:00,3.42
10.9,22.0,2.96,7.97,,0.21,2.59,29.85,73.91,0.96,201.72,1006.49,2024-11-02 08:45:00,3.45
11.58,23.51,2.97,7.98,,0.21,2.53,30.38,73.15,0.79,249.34,1006.6,2024-11-02 09:00:00,3.44
14.5,30.0,3.08,7.98,,0.21,2.59,31.3,69.97,0.78,174.08,1006.63,2024-11-02 09:15:00,3.46
14.5,30.0,3.03,7.97,,0.21,2.61,31.28,68.97,1.15,198.18,1006.67,2024-11-02 09:30:00,3.46
14.5,30.0,3.08,8.0,,0.21,2.51,30.31,71.19,1.03,146.31,1006.71,2024-11-02 09:45:00,3.44
14.33,29.62,3.07,8.01,,0.21,2.44,31.06,69.46,0.95,186.75,1006.68,2024-11-02 10:00:00,3.4
13.6,28.0,2.95,7.99,,0.22,2.48,31.69,66.67,0.92,171.73,1006.49,2024-11-02 10:15:00,3.43
13.6,28.0,2.98,7.98,,0.21,2.5,31.7,66.13,1.12,146.42,1006.3,2024-11-02 10:30:00,3.44
13.6,28.0,2.95,7.98,,0.21,2.51,31.62,66.09,1.32,135.42,1006.16,2024-11-02 10:45:00,3.42
12.66,25.92,2.97,7.98,,0.21,2.52,31.88,64.54,1.45,97.29,1005.94,2024-11-02 11:00:00,3.43
8.65,17.0,2.95,7.98,,0.21,2.51,32.1,63.64,1.45,135.38,1005.65,2024-11-02 11:15:00,3.43
8.65,17.0,2.98,7.97,,0.21,2.57,32.2,63.36,1.3,114.86,1005.36,2024-11-02 11:30:00,3.47
8.65,17.0,3.08,7.98,,0.21,2.6,32.6,62.76,1.23,136.56,1004.95,2024-11-02 11:45:00,3.47
8.65,17.0,3.14,8.01,,0.21,2.51,32.74,62.08,1.15,154.86,1004.63,2024-11-02 12:00:00,3.41
8.65,17.0,3.1,7.99,,0.21,2.53,33.58,58.92,1.0,136.43,1004.28,2024-11-02 12:15:00,3.44
8.65,17.0,3.12,8.01,,0.21,2.5,33.79,59.12,1.01,179.78,1003.87,2024-11-02 12:30:00,3.42
8.65,17.0,3.11,8.0,141.13,0.21,2.5,32.86,60.9,1.74,75.25,1003.67,2024-11-02 12:45:00,3.44
9.16,18.13,2.93,7.97,,0.21,2.54,30.36,67.98,2.19,98.86,1003.52,2024-11-02 13:00:00,3.45
11.35,23.0,2.92,7.97,,0.21,2.52,29.87,74.15,1.13,112.17,1003.26,2024-11-02 13:15:00,3.45
11.35,23.0,2.96,7.99,,0.21,2.41,31.33,69.6,1.38,156.25,1002.76,2024-11-02 13:30:00,3.4
11.35,23.0,3.09,8.02,,0.21,2.41,32.34,62.68,1.12,151.22,1002.64,2024-11-02 13:45:00,3.38
10.92,22.06,2.94,7.97,,0.2,2.52,32.23,60.94,1.4,90.54,1002.24,2024-11-02 14:00:00,3.43
9.1,18.0,2.95,7.96,,0.21,2.57,32.57,61.25,1.77,142.83,1001.86,2024-11-02 14:15:00,3.46
9.1,18.0,3.03,8.0,,0.21,2.45,32.77,62.17,1.39,117.58,1001.5,2024-11-02 14:30:00,3.42
9.1,18.0,2.98,7.98,,0.21,2.52,32.52,61.84,1.39,142.85,1001.63,2024-11-02 14:45:00,3.45
9.7,19.32,2.97,7.98,,0.21,2.54,31.62,66.79,1.43,239.31,1001.48,2024-11-02 15:00:00,3.46
12.25,25.0,2.94,7.96,,0.21,2.55,31.34,68.44,1.14,291.16,1001.46,2024-11-02 15:15:00,3.46
12.25,25.0,2.96,7.97,,0.21,2.55,31.21,68.58,1.18,270.44,1001.52,2024-11-02 15:30:00,3.47
12.25,25.0,3.01,7.99,,0.21,2.5,31.3,68.41,1.27,285.47,1001.6,2024-11-02 15:45:00,3.45
11.74,23.8,2.96,7.98,,0.21,2.5,31.02,68.78,1.2,281.0,1001.55,2024-11-02 16:00:00,3.43
9.55,19.0,3.09,8.0,,0.21,2.5,29.79,69.83,2.07,153.65,1002.12,2024-11-02 16:15:00,3.44
9.55,19.0,2.84,7.98,,0.21,2.44,27.93,74.68,1.55,197.77,1002.69,2024-11-02 16:30:00,3.4
9.55,19.0,2.88,7.96,,0.21,2.52,27.52,79.04,0.9,201.4,1003.14,2024-11-02 16:45:00,3.43
8.59,16.98,2.95,7.97,,0.21,2.55,27.28,80.21,0.8,249.26,1003.06,2024-11-02 17:00:00,3.46
5.05,9.0,2.95,7.99,,0.21,2.47,27.38,78.83,0.56,233.75,1003.35,2024-11-02 17:15:00,3.42
5.05,9.0,3.08,7.99,,0.21,2.55,27.33,77.37,1.2,97.04,1003.5,2024-11-02 17:30:00,3.46
5.05,9.0,2.94,7.98,,0.21,2.48,26.74,80.17,1.71,77.3,1003.62,2024-11-02 17:45:00,3.42
5.48,10.0,3.01,7.99,,0.21,2.52,26.33,82.06,1.23,106.44,1003.84,2024-11-02 18:00:00,3.44
7.3,14.0,2.95,7.95,,0.21,2.65,26.4,82.17,1.45,135.32,1004.2,2024-11-02 18:15:00,3.48
7.3,14.0,2.99,7.98,,0.21,2.52,25.87,85.46,1.51,83.65,1004.71,2024-11-02 18:30:00,3.43
7.3,14.0,3.06,8.0,,0.21,2.45,24.81,90.15,1.13,209.06,1004.8,2024-11-02 18:45:00,3.41
7.47,14.38,3.07,7.98,,0.21,2.58,24.68,91.57,1.11,154.55,1005.22,2024-11-02 19:00:00,3.46
8.2,16.0,3.01,7.96,,0.21,2.61,24.61,92.09,1.14,157.07,1005.68,2024-11-02 19:15:00,3.48
8.2,16.0,3.08,7.99,,0.21,2.54,24.27,92.76,0.72,194.23,1005.98,2024-11-02 19:30:00,3.46
8.2,16.0,2.98,7.98,,0.21,2.52,24.01,93.19,0.94,218.29,1005.83,2024-11-02 19:45:00,3.45
7.48,14.3,2.91,7.94,,0.21,2.67,24.03,93.97,1.1,211.19,1006.21,2024-11-02 20:00:00,3.51
4.15,7.0,3.06,7.97,,0.21,2.62,24.13,94.3,0.79,205.21,1006.25,2024-11-02 20:15:00,3.47
4.15,7.0,2.95,7.96,,0.21,2.59,24.11,94.24,0.73,230.91,1006.33,2024-11-02 20:30:00,3.47
4.15,7.0,3.13,8.0,,0.21,2.56,24.03,94.18,0.53,246.24,1006.41,2024-11-02 20:45:00,3.45
4.15,7.0,3.11,8.0,,0.21,2.56,24.06,94.22,0.37,217.11,1006.38,2024-11-02 21:00:00,3.43
4.15,7.0,2.97,7.98,,0.21,2.51,24.25,94.46,0.58,99.33,1006.43,2024-11-02 21:15:00,3.44
4.15,7.0,3.14,8.02,,0.21,2.47,24.2,94.4,0.48,93.63,1006.53,2024-11-02 21:30:00,3.41
4.15,7.0,3.04,7.98,,0.21,2.56,24.21,94.41,0.31,148.55,1006.58,2024-11-02 21:45:00,3.46
4.4,7.56,2.96,7.97,,0.21,2.53,24.22,94.45,0.34,166.43,1006.48,2024-11-02 22:00:00,3.44
5.5,10.0,3.07,8.0,,0.21,2.5,24.21,94.49,0.35,212.96,1006.39,2024-11-02 22:15:00,3.4
5.5,10.0,2.97,7.97,,0.21,2.58,24.12,94.49,0.34,194.87,1006.23,2024-11-02 22:30:00,3.44
5.5,10.0,3.0,7.97,,0.21,2.59,24.13,94.47,0.33,159.2,1006.11,2024-11-02 22:45:00,3.44
5.58,10.19,2.95,7.97,,0.21,2.58,24.2,94.59,0.32,161.29,1006.02,2024-11-02 23:00:00,3.45
5.95,11.0,2.98,7.98,,0.21,2.51,24.32,94.63,0.35,191.99,1005.98,2024-11-02 23:15:00,3.43
5.95,11.0,2.98,7.98,,0.21,2.54,24.4,94.69,0.59,236.06,1005.89,2024-11-02 23:30:00,3.43
5.95,11.0,2.97,7.99,,0.21,2.48,24.34,94.65,0.53,227.66,1005.88,2024-11-02 23:45:00,3.41
5.78,10.62,2.96,7.97,,0.21,2.56,24.51,94.78,0.31,231.29,1005.85,2024-11-03 00:00:00,3.43
5.05,9.0,3.05,7.98,,0.21,2.6,24.58,94.69,0.41,236.98,1005.76,2024-11-03 00:15:00,3.45
5.05,9.0,3.04,7.97,,0.21,2.6,24.54,94.64,0.45,237.46,1005.66,2024-11-03 00:30:00,3.46
5.05,9.0,3.06,7.98,,0.21,2.53,24.43,94.63,0.47,220.28,1005.4,2024-11-03 00:45:00,3.42
5.14,9.19,3.09,7.98,,0.21,2.59,24.4,94.68,0.47,230.98,1005.25,2024-11-03 01:00:00,3.47
5.5,10.0,3.1,7.98,,0.21,2.63,24.32,94.72,0.54,216.07,1005.12,2024-11-03 01:15:00,3.48
5.5,10.0,3.13,8.0,,0.21,2.55,24.27,94.8,0.75,227.86,1004.88,2024-11-03 01:30:00,3.45
5.5,10.0,3.06,7.98,,0.21,2.54,24.24,94.82,0.58,220.79,1004.63,2024-11-03 01:45:00,3.44
5.42,9.81,3.11,8.01,,0.21,2.5,24.07,94.77,0.79,226.08,1004.45,2024-11-03 02:00:00,3.42
5.05,9.0,3.17,8.02,,0.21,2.5,24.0,94.82,0.74,226.27,1004.19,2024-11-03 02:15:00,3.42
5.05,9.0,3.08,7.99,,0.21,2.55,23.94,94.86,0.8,242.7,1004.05,2024-11-03 02:30:00,3.42
5.05,9.0,3.1,7.98,,0.21,2.6,23.93,94.96,0.73,232.12,1003.97,2024-11-03 02:45:00,3.45
4.46,7.76,3.08,7.98,,0.21,2.6,23.88,94.94,0.78,244.98,1003.75,2024-11-03 03:00:00,3.44
1.9,2.0,3.06,7.99,,0.21,2.52,23.81,94.99,1.04,244.03,1003.47,2024-11-03 03:15:00,3.42
1.9,2.0,3.14,8.0,,0.2,2.56,23.83,95.07,0.62,236.27,1003.31,2024-11-03 03:30:00,3.45
1.9,2.0,3.15,8.0,,0.21,2.58,23.92,95.15,0.58,231.92,1003.23,2024-11-03 03:45:00,3.46
1.98,2.2,3.08,7.98,,0.21,2.59,23.94,95.12,0.64,212.65,1003.39,2024-11-03 04:00:00,3.44
2.35,3.0,3.08,8.0,,0.21,2.52,23.97,95.14,0.73,228.59,1003.54,2024-11-03 04:15:00,3.43
2.35,3.0,3.02,8.0,,0.21,2.47,24.05,95.22,0.89,237.63,1003.71,2024-11-03 04:30:00,3.42
2.35,3.0,2.98,7.99,,0.21,2.47,24.07,95.19,1.15,241.78,1003.68,2024-11-03 04:45:00,3.42
2.67,3.71,3.04,7.99,,0.21,2.52,24.04,95.15,0.87,234.28,1003.64,2024-11-03 05:00:00,3.44
4.15,7.0,3.01,7.97,,0.21,2.61,24.01,95.15,0.87,238.15,1003.71,2024-11-03 05:15:00,3.46
4.15,7.0,3.08,8.0,,0.21,2.51,23.93,95.12,0.6,233.04,1003.78,2024-11-03 05:30:00,3.44
4.15,7.0,3.13,7.99,,0.21,2.58,23.92,95.17,0.82,238.25,1003.87,2024-11-03 05:45:00,3.45
4.4,7.57,2.97,7.97,,0.21,2.61,23.94,95.24,0.65,232.43,1003.99,2024-11-03 06:00:00,3.47
5.5,10.0,3.06,7.97,,0.21,2.62,24.0,95.29,0.66,236.07,1004.17,2024-11-03 06:15:00,3.47
5.5,10.0,3.06,7.98,,0.21,2.6,24.37,95.42,0.51,225.92,1004.33,2024-11-03 06:30:00,3.44
5.5,10.0,3.08,7.98,,0.21,2.6,24.67,95.3,0.68,250.85,1004.59,2024-11-03 06:45:00,3.46
5.42,9.81,3.1,7.98,,0.21,2.62,24.96,95.13,0.7,240.53,1004.77,2024-11-03 07:00:00,3.46
5.05,9.0,3.1,7.98,,0.21,2.61,24.99,94.67,1.0,251.89,1005.03,2024-11-03 07:15:00,3.47
5.05,9.0,2.97,7.98,,0.21,2.52,25.61,94.82,0.66,241.12,1005.22,2024-11-03 07:30:00,3.44
5.05,9.0,2.9,7.97,,0.21,2.5,25.77,94.08,0.8,231.28,1005.48,2024-11-03 07:45:00,3.42
5.29,9.57,3.11,8.0,,0.21,2.54,25.84,93.42,0.79,229.63,1005.84,2024-11-03 08:00:00,3.43
6.4,12.0,3.16,8.01,,0.21,2.5,26.28,93.02,0.61,218.1,1006.15,2024-11-03 08:15:00,3.43
6.4,12.0,3.08,8.0,,0.21,2.51,26.87,92.49,0.75,260.48,1006.25,2024-11-03 08:30:00,3.42
6.4,12.0,3.11,8.0,,0.21,2.53,27.5,91.05,0.69,201.18,1006.38,2024-11-03 08:45:00,3.44
